
SetupTitle, IdVg
PrimitiveTest, I/V Sweep
DataValue, -9.2000000000000011, -3.4142E-09, 1.0497000000000001E-05
DataValue, -9, -3.3769E-09, 1.2634E-05
DataValue, -8.8, -3.2959E-09, 1.5244E-05
DataValue, -8.6, -3.2294E-09, 1.8174E-05
DataValue, -8.4, -3.1658E-09, 2.1436E-05
DataValue, -8.2, -3.103E-09, 2.5036000000000002E-05
DataValue, -8, -3.0411E-09, 2.8972E-05
DataValue, -7.8, -2.9804E-09, 3.3264E-05
DataValue, -7.6000000000000005, -2.9207E-09, 3.7884E-05
DataValue, -7.4, -2.8613E-09, 4.2866E-05
DataValue, -7.2, -2.8025E-09, 4.8168000000000004E-05
DataValue, -7, -2.7438E-09, 5.3816E-05
DataValue, -6.8, -2.6864E-09, 5.9774E-05
DataValue, -6.6000000000000005, -2.6282E-09, 6.6028E-05
DataValue, -6.4, -2.5719E-09, 7.256E-05
DataValue, -6.2, -2.5153E-09, 7.9378E-05
DataValue, -6, -2.4595E-09, 8.6426E-05
DataValue, -5.8, -2.404E-09, 9.3718E-05
DataValue, -5.6000000000000005, -2.3482E-09, 0.00010121
DataValue, -5.4, -2.2919E-09, 0.00010889000000000001
DataValue, -5.2, -2.239E-09, 0.00011668
DataValue, -5, -2.1849E-09, 0.00012466000000000002
DataValue, -4.8, -2.13E-09, 0.00013278
DataValue, -4.6000000000000005, -2.0738E-09, 0.000141
DataValue, -4.4, -2.0177E-09, 0.0001493
DataValue, -4.2, -1.9626E-09, 0.00015772
DataValue, -4, -1.9071E-09, 0.00016614
DataValue, -3.8000000000000003, -1.8519E-09, 0.00017460000000000002
DataValue, -3.6, -1.7964E-09, 0.00018308000000000002
DataValue, -3.4, -1.7404E-09, 0.00019154
DataValue, -3.2, -1.6844E-09, 0.00020002
DataValue, -3, -1.6288E-09, 0.00020848
DataValue, -2.8000000000000003, -1.5729E-09, 0.00021690000000000001
DataValue, -2.6, -1.5164E-09, 0.0002253
DataValue, -2.4, -1.4617E-09, 0.0002336
DataValue, -2.2, -1.4054E-09, 0.00024190000000000003
DataValue, -2, -1.3493E-09, 0.00025012
DataValue, -1.8, -1.2942E-09, 0.00025822000000000003
DataValue, -1.6, -1.2382E-09, 0.0002663
DataValue, -1.4000000000000001, -1.1831E-09, 0.00027432000000000004
DataValue, -1.2, -1.1278E-09, 0.00028218000000000004
DataValue, -1, -1.073E-09, 0.00028996
DataValue, -0.8, -1.0177E-09, 0.00029766
DataValue, -0.6, -9.6595000000000016E-10, 0.00030520000000000005
DataValue, -0.4, -9.1048E-10, 0.00031272
DataValue, -0.2, -8.5608000000000011E-10, 0.00032012
DataValue, 0, -8.0127000000000007E-10, 0.00032738
DataValue, -14, -6.4128E-09, 4.7134E-09
DataValue, -13.8, -5.5954E-09, 4.596E-09
DataValue, -13.6, -5.3888E-09, 4.5761E-09
DataValue, -13.4, -5.2433E-09, 4.7555E-09
DataValue, -13.200000000000001, -5.1224E-09, 5.3555E-09
DataValue, -13, -5.015E-09, 6.8486E-09
DataValue, -12.8, -4.9175E-09, 1.01121E-08
DataValue, -12.6, -4.8832E-09, 1.5530799999999998E-08
DataValue, -12.4, -4.7433E-09, 2.80914E-08
DataValue, -12.200000000000001, -4.6545E-09, 5.0284199999999993E-08
DataValue, -12, -4.5688E-09, 8.8013E-08
DataValue, -11.8, -4.5191E-09, 1.4564E-07
DataValue, -11.6, -4.4158E-09, 2.4152E-07
DataValue, -11.4, -4.3339E-09, 3.8424E-07
DataValue, -11.200000000000001, -4.2562E-09, 5.8908E-07
DataValue, -11, -4.1807E-09, 8.7344E-07
DataValue, -10.8, -4.1728E-09, 1.2226000000000002E-06
DataValue, -10.6, -4.0482E-09, 1.7370000000000003E-06
DataValue, -10.4, -3.9715E-09, 2.386E-06
DataValue, -10.200000000000001, -3.8972E-09, 3.2061000000000005E-06
DataValue, -10, -3.827E-09, 4.2094000000000007E-06
DataValue, -9.8, -3.7575E-09, 5.4297000000000007E-06
DataValue, -9.6, -3.6903E-09, 6.8896000000000009E-06
DataValue, -9.4, -3.6231E-09, 8.6120000000000016E-06
DataValue, -9.2000000000000011, -3.5562E-09, 1.06063E-05
DataValue, -9, -3.5235E-09, 1.2756000000000001E-05
DataValue, -8.8, -3.4355E-09, 1.5386E-05
DataValue, -8.6, -3.3658E-09, 1.8350000000000002E-05
DataValue, -8.4, -3.2999E-09, 2.165E-05
DataValue, -8.2, -3.2368E-09, 2.529E-05
DataValue, -8, -3.1726E-09, 2.9256000000000002E-05
DataValue, -7.8, -3.1101E-09, 3.3602E-05
DataValue, -7.6000000000000005, -3.0478E-09, 3.8302E-05
DataValue, -7.4, -2.9858E-09, 4.3366000000000005E-05
DataValue, -7.2, -2.927E-09, 4.8746000000000004E-05
DataValue, -7, -2.8656E-09, 5.4494000000000004E-05
DataValue, -6.8, -2.8071E-09, 6.0564000000000005E-05
DataValue, -6.6000000000000005, -2.7478E-09, 6.6962E-05
DataValue, -6.4, -2.6905E-09, 7.3634000000000007E-05
DataValue, -6.2, -2.6328E-09, 8.0616E-05
DataValue, -6, -2.5752E-09, 8.784E-05
DataValue, -5.8, -2.5188E-09, 9.5328E-05
DataValue, -5.6000000000000005, -2.4617E-09, 0.00010303600000000001
DataValue, -5.4, -2.405E-09, 0.000110952
DataValue, -5.2, -2.3511E-09, 0.00011896000000000001
DataValue, -5, -2.2953E-09, 0.00012722000000000002
DataValue, -4.8, -2.2378E-09, 0.00013558
DataValue, -4.6000000000000005, -2.1808E-09, 0.0001441
DataValue, -4.4, -2.1246E-09, 0.00015272000000000002
DataValue, -4.2, -2.0667E-09, 0.00016140000000000002
DataValue, -4, -2.0095E-09, 0.00017012
DataValue, -3.8000000000000003, -1.9535E-09, 0.00017892
DataValue, -3.6, -1.8961E-09, 0.00018774000000000002
DataValue, -3.4, -1.839E-09, 0.00019658000000000002
DataValue, -3.2, -1.7805E-09, 0.00020536000000000003
DataValue, -3, -1.7238E-09, 0.00021416000000000002
DataValue, -2.8000000000000003, -1.6659E-09, 0.00022298
DataValue, -2.6, -1.6085E-09, 0.00023172
DataValue, -2.4, -1.5511E-09, 0.00024040000000000002
DataValue, -2.2, -1.4932E-09, 0.00024906
DataValue, -2, -1.4361E-09, 0.00025768000000000004
DataValue, -1.8, -1.3797E-09, 0.00026616000000000004
DataValue, -1.6, -1.3228E-09, 0.0002746
DataValue, -1.4000000000000001, -1.2653E-09, 0.00028294
DataValue, -1.2, -1.2078E-09, 0.00029120000000000003
DataValue, -1, -1.1515E-09, 0.00029936000000000003
DataValue, -0.8, -1.0949E-09, 0.00030748
DataValue, -0.6, -1.0387E-09, 0.00031546000000000005
DataValue, -0.4, -9.8566E-10, 0.00032322000000000004
DataValue, -0.2, -9.2925000000000007E-10, 0.00033102
DataValue, 0, -8.7322000000000011E-10, 0.00033866
DataValue, -14, -6.6626E-09, 4.9377E-09
DataValue, -13.8, -5.805E-09, 4.8119E-09
DataValue, -13.6, -5.5877E-09, 4.7841E-09
DataValue, -13.4, -5.4307E-09, 4.9579E-09
DataValue, -13.200000000000001, -5.3063E-09, 5.565E-09
DataValue, -13, -5.1957E-09, 7.0712E-09
DataValue, -12.8, -5.0942E-09, 1.03837E-08
DataValue, -12.6, -5.0642E-09, 1.5890599999999998E-08
DataValue, -12.4, -4.9175E-09, 2.8657599999999996E-08
DataValue, -12.200000000000001, -4.8242E-09, 5.1229199999999993E-08
DataValue, -12, -4.7402E-09, 8.94284E-08
DataValue, -11.8, -4.6884E-09, 1.4752E-07
DataValue, -11.6, -4.5829E-09, 2.4496E-07
DataValue, -11.4, -4.5006E-09, 3.89E-07
DataValue, -11.200000000000001, -4.4186E-09, 5.9666E-07
DataValue, -11, -4.3418E-09, 8.8447999999999994E-07
DataValue, -10.8, -4.3389E-09, 1.2367000000000002E-06
DataValue, -10.6, -4.2065E-09, 1.7554000000000002E-06
DataValue, -10.4, -4.1248E-09, 2.415E-06
DataValue, -10.200000000000001, -4.0505E-09, 3.2409E-06
DataValue, -10, -3.9781E-09, 4.2572000000000005E-06
DataValue, -9.8, -3.9069E-09, 5.4858000000000009E-06
DataValue, -9.6, -3.8351E-09, 6.9524000000000006E-06
DataValue, -9.4, -3.7657E-09, 8.6894E-06
DataValue, -9.2000000000000011, -3.6969E-09, 1.0704200000000002E-05
DataValue, -9, -3.6675E-09, 1.2872E-05
DataValue, -8.8, -3.5761E-09, 1.5526E-05
DataValue, -8.6, -3.5073E-09, 1.8514E-05
DataValue, -8.4, -3.4374E-09, 2.1842000000000002E-05
DataValue, -8.2, -3.3713E-09, 2.551E-05
DataValue, -8, -3.3057E-09, 2.9542E-05
DataValue, -7.8, -3.2423E-09, 3.3924E-05
DataValue, -7.6000000000000005, -3.1788E-09, 3.8690000000000004E-05
DataValue, -7.4, -3.1171E-09, 4.3822E-05
DataValue, -7.2, -3.0542E-09, 4.9282E-05
DataValue, -7, -2.9946E-09, 5.5126E-05
DataValue, -6.8, -2.9333E-09, 6.1302E-05
DataValue, -6.6000000000000005, -2.8738E-09, 6.7814E-05
DataValue, -6.4, -2.8134E-09, 7.4618E-05
DataValue, -6.2, -2.7529E-09, 8.1734E-05
DataValue, -6, -2.6948E-09, 8.9132E-05
DataValue, -5.8, -2.6359E-09, 9.6774E-05
DataValue, -5.6000000000000005, -2.5784E-09, 0.000104684
DataValue, -5.4, -2.5198E-09, 0.00011281400000000001
DataValue, -5.2, -2.4669E-09, 0.00012102
DataValue, -5, -2.408E-09, 0.0001295
DataValue, -4.8, -2.3493E-09, 0.00013818
DataValue, -4.6000000000000005, -2.2901E-09, 0.00014696000000000002
DataValue, -4.4, -2.2319E-09, 0.00015584
DataValue, -4.2, -2.1726E-09, 0.00016484
DataValue, -4, -2.1151E-09, 0.0001739
DataValue, -3.8000000000000003, -2.0552E-09, 0.000183
DataValue, -3.6, -1.9976E-09, 0.00019214000000000001
DataValue, -3.4, -1.9394E-09, 0.00020130000000000001
DataValue, -3.2, -1.8795E-09, 0.00021042
DataValue, -3, -1.8217E-09, 0.00021958
DataValue, -2.8000000000000003, -1.7628E-09, 0.00022874
DataValue, -2.6, -1.703E-09, 0.00023786
DataValue, -2.4, -1.6444E-09, 0.00024688
DataValue, -2.2, -1.5856E-09, 0.00025594
DataValue, -2, -1.5257E-09, 0.00026488
DataValue, -1.8, -1.4678E-09, 0.00027374
DataValue, -1.6, -1.4083E-09, 0.00028256
DataValue, -1.4000000000000001, -1.3503E-09, 0.00029128000000000004
DataValue, -1.2, -1.2916E-09, 0.00029996
DataValue, -1, -1.2335E-09, 0.00030844
DataValue, -0.8, -1.1756E-09, 0.00031692
DataValue, -0.6, -1.1171E-09, 0.00032534
DataValue, -0.4, -1.0597E-09, 0.00033356
DataValue, -0.2, -1.0027E-09, 0.0003417
DataValue, 0, -9.4712000000000014E-10, 0.00034968
DataValue, -14, -6.9149E-09, 5.1579E-09
DataValue, -13.8, -6.0132E-09, 5.0264E-09
DataValue, -13.6, -5.7841E-09, 4.9921E-09
DataValue, -13.4, -5.6209E-09, 5.1686E-09
DataValue, -13.200000000000001, -5.4885E-09, 5.7817E-09
DataValue, -13, -5.3748E-09, 7.3227E-09
DataValue, -12.8, -5.2722E-09, 1.05722E-08
DataValue, -12.6, -5.172E-09, 1.74296E-08
DataValue, -12.4, -5.08E-09, 3.0322E-08
DataValue, -12.200000000000001, -4.9897E-09, 5.3426999999999993E-08
DataValue, -12, -4.9025E-09, 9.25564E-08
DataValue, -11.8, -4.8579E-09, 1.5076E-07
DataValue, -11.6, -4.7475E-09, 2.5044E-07
DataValue, -11.4, -4.6608E-09, 3.9752E-07
DataValue, -11.200000000000001, -4.5779E-09, 6.077E-07
DataValue, -11, -4.4991E-09, 8.9968E-07
DataValue, -10.8, -4.5047999999999996E-09, 1.2535000000000002E-06
DataValue, -10.6, -4.3641E-09, 1.7774000000000001E-06
DataValue, -10.4, -4.2803E-09, 2.4458000000000004E-06
DataValue, -10.200000000000001, -4.202E-09, 3.2818000000000005E-06
DataValue, -10, -4.1287E-09, 4.3067000000000006E-06
DataValue, -9.8, -4.0557E-09, 5.5502000000000007E-06
DataValue, -9.6, -3.9836E-09, 7.0344000000000008E-06
DataValue, -9.4, -3.9126E-09, 8.7819000000000014E-06
DataValue, -9.2000000000000011, -3.8417E-09, 1.0814600000000002E-05
DataValue, -9, -3.8167E-09, 1.2986E-05
DataValue, -8.8, -3.7191E-09, 1.5666000000000002E-05
DataValue, -8.6, -3.646E-09, 1.8694E-05
DataValue, -8.4, -3.5762E-09, 2.2040000000000002E-05
DataValue, -8.2, -3.5089E-09, 2.5758E-05
DataValue, -8, -3.4414E-09, 2.983E-05
DataValue, -7.8, -3.3754E-09, 3.4272E-05
DataValue, -7.6000000000000005, -3.3117E-09, 3.9092000000000005E-05
DataValue, -7.4, -3.2468E-09, 4.4290000000000005E-05
DataValue, -7.2, -3.1834E-09, 4.9828000000000005E-05
DataValue, -7, -3.1217E-09, 5.5758000000000004E-05
DataValue, -6.8, -3.0593E-09, 6.2038E-05
DataValue, -6.6000000000000005, -2.9962E-09, 6.865E-05
DataValue, -6.4, -2.9365E-09, 7.5586E-05
DataValue, -6.2, -2.8761E-09, 8.2836E-05
DataValue, -6, -2.8153E-09, 9.0404E-05
DataValue, -5.8, -2.7556E-09, 9.823E-05
DataValue, -5.6000000000000005, -2.6952E-09, 0.000106308
DataValue, -5.4, -2.6357E-09, 0.000114636
DataValue, -5.2, -2.5834E-09, 0.00012298000000000002
DataValue, -5, -2.5221E-09, 0.00013172000000000002
DataValue, -4.8, -2.4615E-09, 0.00014062000000000002
DataValue, -4.6000000000000005, -2.4008E-09, 0.00014968000000000002
DataValue, -4.4, -2.3414E-09, 0.00015884000000000002
DataValue, -4.2, -2.2803E-09, 0.00016812
DataValue, -4, -2.2202E-09, 0.00017748000000000002
DataValue, -3.8000000000000003, -2.1605E-09, 0.00018686
DataValue, -3.6, -2.1001E-09, 0.00019632000000000002
DataValue, -3.4, -2.0395E-09, 0.00020580000000000002
DataValue, -3.2, -1.9798E-09, 0.00021526000000000002
DataValue, -3, -1.9197E-09, 0.00022478000000000003
DataValue, -2.8000000000000003, -1.8591E-09, 0.00023426000000000002
DataValue, -2.6, -1.7994E-09, 0.00024372
DataValue, -2.4, -1.7378E-09, 0.00025314
DataValue, -2.2, -1.6777E-09, 0.00026252000000000003
DataValue, -2, -1.6176E-09, 0.00027184
DataValue, -1.8, -1.5575E-09, 0.00028106
DataValue, -1.6, -1.4966E-09, 0.00029028
DataValue, -1.4000000000000001, -1.4367E-09, 0.00029938
DataValue, -1.2, -1.3766E-09, 0.0003084
DataValue, -1, -1.3166E-09, 0.0003173
DataValue, -0.8, -1.2577E-09, 0.00032614000000000005
DataValue, -0.6, -1.1991E-09, 0.0003349
DataValue, -0.4, -1.1393E-09, 0.00034348
DataValue, -0.2, -1.0806E-09, 0.00035202000000000003
DataValue, 0, -1.0216E-09, 0.00036040000000000003
DataValue, -14, -6.5617E-09, 5.2225E-09
DataValue, -13.8, -6.0184E-09, 5.134E-09
DataValue, -13.6, -5.8721E-09, 5.1517E-09
DataValue, -13.4, -5.7504E-09, 5.3826E-09
DataValue, -13.200000000000001, -5.6399E-09, 6.0925E-09
DataValue, -13, -5.5381E-09, 7.7976E-09
DataValue, -12.8, -5.4542E-09, 1.1272799999999999E-08
DataValue, -12.6, -5.3492E-09, 1.85769E-08
DataValue, -12.4, -5.2585E-09, 3.2370699999999996E-08
DataValue, -12.200000000000001, -5.1707E-09, 5.6686299999999992E-08
DataValue, -12, -5.0849E-09, 9.77766E-08
DataValue, -11.8, -5.0458E-09, 1.5746E-07
DataValue, -11.6, -4.9293E-09, 2.611E-07
DataValue, -11.4, -4.8419E-09, 4.1314E-07
DataValue, -11.200000000000001, -4.7604E-09, 6.3143999999999994E-07
DataValue, -11, -4.6819E-09, 9.319E-07
DataValue, -10.8, -4.696E-09, 1.2928000000000001E-06
DataValue, -10.6, -4.5463E-09, 1.8312000000000001E-06
DataValue, -10.4, -4.4591E-09, 2.5139E-06
DataValue, -10.200000000000001, -4.38E-09, 3.3690000000000003E-06
DataValue, -10, -4.3031E-09, 4.4096E-06
DataValue, -9.8, -4.2288E-09, 5.6777000000000007E-06
DataValue, -9.6, -4.1544E-09, 7.1846000000000006E-06
DataValue, -9.4, -4.0803E-09, 8.9664000000000011E-06
DataValue, -9.2000000000000011, -4.0097E-09, 1.1030800000000001E-05
DataValue, -9, -3.9889E-09, 1.3224E-05
DataValue, -8.8, -3.887E-09, 1.5946E-05
DataValue, -8.6, -3.812E-09, 1.901E-05
DataValue, -8.4, -3.7396E-09, 2.2404E-05
DataValue, -8.2, -3.6685E-09, 2.618E-05
DataValue, -8, -3.6017E-09, 3.0308000000000002E-05
DataValue, -7.8, -3.5332E-09, 3.4826E-05
DataValue, -7.6000000000000005, -3.4667E-09, 3.9724E-05
DataValue, -7.4, -3.4025E-09, 4.4998E-05
DataValue, -7.2, -3.3365E-09, 5.0628000000000004E-05
DataValue, -7, -3.2706E-09, 5.6644E-05
DataValue, -6.8, -3.2077E-09, 6.304E-05
DataValue, -6.6000000000000005, -3.1442E-09, 6.9768E-05
DataValue, -6.4, -3.0814E-09, 7.6826E-05
DataValue, -6.2, -3.0199E-09, 8.4210000000000009E-05
DataValue, -6, -2.9566E-09, 9.1912E-05
DataValue, -5.8, -2.8944E-09, 9.9906E-05
DataValue, -5.6000000000000005, -2.8321E-09, 0.00010817200000000001
DataValue, -5.4, -2.7755E-09, 0.0001166
DataValue, -5.2, -2.7159E-09, 0.00012538
DataValue, -5, -2.653E-09, 0.00013428
DataValue, -4.8, -2.5924E-09, 0.00014342
DataValue, -4.6000000000000005, -2.5297E-09, 0.00015268
DataValue, -4.4, -2.4682E-09, 0.00016212
DataValue, -4.2, -2.4064E-09, 0.00017168
DataValue, -4, -2.345E-09, 0.00018126
DataValue, -3.8000000000000003, -2.2825E-09, 0.00019098000000000002
DataValue, -3.6, -2.2201E-09, 0.00020072000000000002
DataValue, -3.4, -2.1592E-09, 0.00021050000000000002
DataValue, -3.2, -2.0955E-09, 0.00022030000000000002
DataValue, -3, -2.0347E-09, 0.00023008000000000002
DataValue, -2.8000000000000003, -1.9717E-09, 0.00023996000000000003
DataValue, -2.6, -1.9095E-09, 0.00024974000000000003
DataValue, -2.4, -1.8468E-09, 0.00025944
DataValue, -2.2, -1.7841E-09, 0.00026918
DataValue, -2, -1.7215E-09, 0.0002789
DataValue, -1.8, -1.6597E-09, 0.00028844
DataValue, -1.6, -1.5967E-09, 0.00029800000000000003
DataValue, -1.4000000000000001, -1.5349E-09, 0.00030746
DataValue, -1.2, -1.4728E-09, 0.00031684000000000004
DataValue, -1, -1.4105E-09, 0.00032608
DataValue, -0.8, -1.3487E-09, 0.00033536000000000004
DataValue, -0.6, -1.2877E-09, 0.00034444
DataValue, -0.4, -1.2265E-09, 0.00035342
DataValue, -0.2, -1.166E-09, 0.00036226000000000005
DataValue, 0, -1.105E-09, 0.00037106000000000004
DataValue, -14, -6.8934E-09, 5.4716E-09
DataValue, -13.8, -6.2597E-09, 5.3692E-09
DataValue, -13.6, -6.1001E-09, 5.3809E-09
DataValue, -13.4, -5.9669E-09, 5.6102E-09
DataValue, -13.200000000000001, -5.8490999999999996E-09, 6.3257E-09
DataValue, -13, -5.7414E-09, 8.0723E-09
DataValue, -12.8, -5.6622E-09, 1.1655899999999998E-08
DataValue, -12.6, -5.5445E-09, 1.9142299999999997E-08
DataValue, -12.4, -5.4485E-09, 3.31345E-08
DataValue, -12.200000000000001, -5.3595E-09, 5.7968299999999996E-08
DataValue, -12, -5.269E-09, 1.0002919999999999E-07
DataValue, -11.8, -5.2327E-09, 1.613E-07
DataValue, -11.6, -5.1143E-09, 2.6644E-07
DataValue, -11.4, -5.0213E-09, 4.2106E-07
DataValue, -11.200000000000001, -4.9347E-09, 6.4346E-07
DataValue, -11, -4.8548E-09, 9.4916E-07
DataValue, -10.8, -4.8749E-09, 1.3139E-06
DataValue, -10.6, -4.7181E-09, 1.8599000000000002E-06
DataValue, -10.4, -4.6317E-09, 2.5532000000000004E-06
DataValue, -10.200000000000001, -4.546E-09, 3.4179000000000003E-06
DataValue, -10, -4.4689E-09, 4.4704000000000004E-06
DataValue, -9.8, -4.3917E-09, 5.751600000000001E-06
DataValue, -9.6, -4.3156E-09, 7.2827000000000006E-06
DataValue, -9.4, -4.2426E-09, 9.0811E-06
DataValue, -9.2000000000000011, -4.1693E-09, 1.1173200000000002E-05
DataValue, -9, -4.1545E-09, 1.3386E-05
DataValue, -8.8, -4.0431E-09, 1.6134000000000002E-05
DataValue, -8.6, -3.965E-09, 1.9228E-05
DataValue, -8.4, -3.8925E-09, 2.2666E-05
DataValue, -8.2, -3.819E-09, 2.648E-05
DataValue, -8, -3.7477E-09, 3.0648E-05
DataValue, -7.8, -3.6782E-09, 3.5202E-05
DataValue, -7.6000000000000005, -3.6114E-09, 4.0142E-05
DataValue, -7.4, -3.544E-09, 4.5480000000000005E-05
DataValue, -7.2, -3.4785E-09, 5.1184E-05
DataValue, -7, -3.4122E-09, 5.7296E-05
DataValue, -6.8, -3.3473E-09, 6.378E-05
DataValue, -6.6000000000000005, -3.2824E-09, 7.0616E-05
DataValue, -6.4, -3.2187E-09, 7.776E-05
DataValue, -6.2, -3.156E-09, 8.5296E-05
DataValue, -6, -3.0911E-09, 9.3142E-05
DataValue, -5.8, -3.0271E-09, 0.000101296
DataValue, -5.6000000000000005, -2.9631E-09, 0.00010972
DataValue, -5.4, -2.9055E-09, 0.00011832
DataValue, -5.2, -2.8426E-09, 0.00012728000000000002
DataValue, -5, -2.7787E-09, 0.00013638000000000002
DataValue, -4.8, -2.7144E-09, 0.00014572
DataValue, -4.6000000000000005, -2.6519E-09, 0.00015522000000000002
DataValue, -4.4, -2.5874E-09, 0.00016492
DataValue, -4.2, -2.5241E-09, 0.00017470000000000002
DataValue, -4, -2.4591E-09, 0.00018458
DataValue, -3.8000000000000003, -2.3962E-09, 0.00019458000000000002
DataValue, -3.6, -2.3327E-09, 0.00020462
DataValue, -3.4, -2.2688E-09, 0.00021474000000000002
DataValue, -3.2, -2.2051E-09, 0.00022478000000000003
DataValue, -3, -2.1405E-09, 0.00023494000000000002
DataValue, -2.8000000000000003, -2.0763E-09, 0.0002451
DataValue, -2.6, -2.012E-09, 0.00025524
DataValue, -2.4, -1.9482E-09, 0.0002653
DataValue, -2.2, -1.8836E-09, 0.0002754
DataValue, -2, -1.8203E-09, 0.0002854
DataValue, -1.8, -1.7562E-09, 0.00029534
DataValue, -1.6, -1.6928E-09, 0.00030526
DataValue, -1.4000000000000001, -1.6281E-09, 0.00031508
DataValue, -1.2, -1.5649E-09, 0.00032482
DataValue, -1, -1.5029E-09, 0.00033444000000000003
DataValue, -0.8, -1.4385E-09, 0.00034402
DataValue, -0.6, -1.3769E-09, 0.00035348000000000004
DataValue, -0.4, -1.3139E-09, 0.00036282
DataValue, -0.2, -1.2506E-09, 0.00037208
DataValue, 0, -1.1891E-09, 0.00038122000000000004
DataValue, -14, -7.1776E-09, 5.7062E-09
DataValue, -13.8, -6.4798E-09, 5.5947E-09
DataValue, -13.6, -6.3073E-09, 5.5981E-09
DataValue, -13.4, -6.1702E-09, 5.8356E-09
DataValue, -13.200000000000001, -6.046E-09, 6.5734E-09
DataValue, -13, -5.9328E-09, 8.3594E-09
DataValue, -12.8, -5.8623E-09, 1.20475E-08
DataValue, -12.6, -5.7315E-09, 1.96518E-08
DataValue, -12.4, -5.6321E-09, 3.3903499999999997E-08
DataValue, -12.200000000000001, -5.5391E-09, 5.9085199999999994E-08
DataValue, -12, -5.4496E-09, 1.0236E-07
DataValue, -11.8, -5.3593E-09, 1.7167999999999999E-07
DataValue, -11.6, -5.2725E-09, 2.785E-07
DataValue, -11.4, -5.1872E-09, 4.3644E-07
DataValue, -11.200000000000001, -5.1033E-09, 6.6068E-07
DataValue, -11, -5.0219E-09, 9.7056E-07
DataValue, -10.8, -5.0531E-09, 1.3316E-06
DataValue, -10.6, -4.8867E-09, 1.8841E-06
DataValue, -10.4, -4.794E-09, 2.5873E-06
DataValue, -10.200000000000001, -4.7102E-09, 3.4613000000000002E-06
DataValue, -10, -4.6312E-09, 4.5298E-06
DataValue, -9.8, -4.5526E-09, 5.8235E-06
DataValue, -9.6, -4.4739E-09, 7.3703E-06
DataValue, -9.4, -4.3984E-09, 9.1826E-06
DataValue, -9.2000000000000011, -4.3216E-09, 1.1292000000000001E-05
DataValue, -9, -4.3111E-09, 1.3516E-05
DataValue, -8.8, -4.1976E-09, 1.6288E-05
DataValue, -8.6, -4.117E-09, 1.9408E-05
DataValue, -8.4, -4.0382E-09, 2.2878E-05
DataValue, -8.2, -3.9656E-09, 2.6722E-05
DataValue, -8, -3.8954E-09, 3.0926E-05
DataValue, -7.8, -3.8243E-09, 3.5532E-05
DataValue, -7.6000000000000005, -3.7532E-09, 4.0524E-05
DataValue, -7.4, -3.6847E-09, 4.5914E-05
DataValue, -7.2, -3.617E-09, 5.1692E-05
DataValue, -7, -3.55E-09, 5.7860000000000005E-05
DataValue, -6.8, -3.4832E-09, 6.4418E-05
DataValue, -6.6000000000000005, -3.4174E-09, 7.1348000000000009E-05
DataValue, -6.4, -3.3511E-09, 7.862E-05
DataValue, -6.2, -3.2851E-09, 8.6246E-05
DataValue, -6, -3.2202E-09, 9.4232E-05
DataValue, -5.8, -3.156E-09, 0.000102506
DataValue, -5.6000000000000005, -3.0912E-09, 0.00011108400000000001
DataValue, -5.4, -3.034E-09, 0.00011984
DataValue, -5.2, -2.9687E-09, 0.00012898
DataValue, -5, -2.9029E-09, 0.00013832000000000002
DataValue, -4.8, -2.8368E-09, 0.00014786
DataValue, -4.6000000000000005, -2.7728E-09, 0.00015756
DataValue, -4.4, -2.7063E-09, 0.0001675
DataValue, -4.2, -2.6407E-09, 0.00017754
DataValue, -4, -2.5764E-09, 0.00018772
DataValue, -3.8000000000000003, -2.5112E-09, 0.00019796
DataValue, -3.6, -2.446E-09, 0.00020828
DataValue, -3.4, -2.3808E-09, 0.0002187
DataValue, -3.2, -2.3144E-09, 0.0002291
DataValue, -3, -2.249E-09, 0.00023958
DataValue, -2.8000000000000003, -2.1826E-09, 0.00025004000000000004
DataValue, -2.6, -2.1177E-09, 0.00026052000000000003
DataValue, -2.4, -2.0518E-09, 0.00027094
DataValue, -2.2, -1.9859E-09, 0.00028134000000000004
DataValue, -2, -1.9202E-09, 0.00029172000000000003
DataValue, -1.8, -1.8546E-09, 0.00030202
DataValue, -1.6, -1.7889E-09, 0.00031228
DataValue, -1.4000000000000001, -1.7243E-09, 0.00032248000000000004
DataValue, -1.2, -1.6591E-09, 0.00033254000000000004
DataValue, -1, -1.5941E-09, 0.00034258000000000004
DataValue, -0.8, -1.5301E-09, 0.00035246
DataValue, -0.6, -1.466E-09, 0.00036234
DataValue, -0.4, -1.4012E-09, 0.00037208
DataValue, -0.2, -1.3393E-09, 0.00038168
DataValue, 0, -1.2743E-09, 0.00039118000000000003
DataValue, -14, -7.3941E-09, 5.9264E-09
DataValue, -13.8, -6.684E-09, 5.8114E-09
DataValue, -13.6, -6.5101E-09, 5.8176E-09
DataValue, -13.4, -6.3695E-09, 6.061E-09
DataValue, -13.200000000000001, -6.2423E-09, 6.8151E-09
DataValue, -13, -6.1285E-09, 8.6301E-09
DataValue, -12.8, -6.0662E-09, 1.2391399999999998E-08
DataValue, -12.6, -5.921E-09, 2.0197099999999998E-08
DataValue, -12.4, -5.8187E-09, 3.4791099999999996E-08
DataValue, -12.200000000000001, -5.7233E-09, 6.0552099999999991E-08
DataValue, -12, -5.6302E-09, 1.0452E-07
DataValue, -11.8, -5.5386E-09, 1.7522E-07
