
SetupTitle, IdVg
PrimitiveTest, I/V Sweep
DataValue, 1, -3.0531E-10, 5.3122000000000004E-05
DataValue, 1.2, -2.8305E-10, 5.3846E-05
DataValue, 1.4000000000000001, -2.6118E-10, 5.464E-05
DataValue, 1.6, -2.3969000000000003E-10, 5.5346E-05
DataValue, 1.8, -2.1713E-10, 5.6028E-05
DataValue, 2, -1.957E-10, 5.6738000000000005E-05
DataValue, 2.2, -1.7409000000000002E-10, 5.727E-05
DataValue, 2.4, -1.5312E-10, 5.792E-05
DataValue, 2.6, -1.3157000000000002E-10, 5.8498E-05
DataValue, 2.8000000000000003, -1.1106000000000002E-10, 5.9066E-05
DataValue, 3, -9.0560000000000008E-11, 5.9682E-05
DataValue, 3.2, -7.02E-11, 6.0138E-05
DataValue, 3.4, -5.073E-11, 6.0712000000000004E-05
DataValue, 3.6, -3.183E-11, 6.1202E-05
DataValue, 3.8000000000000003, -1.3640000000000001E-11, 6.1556E-05
DataValue, 4, 4.1000000000000007E-12, 6.2122E-05
DataValue, 4.2, 2.0950000000000003E-11, 6.2556E-05
DataValue, 4.4, 3.6950000000000006E-11, 6.2960000000000007E-05
DataValue, 4.6000000000000005, 5.27E-11, 6.3402E-05
DataValue, 4.8, 6.8090000000000007E-11, 6.38E-05
DataValue, 5, 8.335E-11, 6.4182E-05
DataValue, 5.2, 9.81E-11, 6.4598000000000007E-05
DataValue, 5.4, 1.1308000000000001E-10, 6.4912E-05
DataValue, 5.6000000000000005, 1.2803000000000002E-10, 6.5148000000000007E-05
DataValue, 5.8, 1.4343000000000002E-10, 6.5502E-05
DataValue, 6, 1.5842E-10, 6.5928E-05
DataValue, 6.2, 1.738E-10, 6.6296E-05
DataValue, 6.4, 1.888E-10, 6.6614E-05
DataValue, 6.6000000000000005, 2.0452E-10, 6.6906E-05
DataValue, 6.8, 2.2014000000000003E-10, 6.7116E-05
DataValue, 7, 2.357E-10, 6.7362E-05
DataValue, 7.2, 2.5177E-10, 6.7634E-05
DataValue, 7.4, 2.6759E-10, 6.786E-05
DataValue, 7.6000000000000005, 2.8384E-10, 6.815E-05
DataValue, 7.8, 2.9983000000000004E-10, 6.83E-05
DataValue, 8, 3.1574000000000004E-10, 6.8568E-05
DataValue, -14, -2.8395E-09, 2.3276E-09
DataValue, -13.8, -2.6634E-09, 2.232E-09
DataValue, -13.6, -2.5555E-09, 2.1289E-09
DataValue, -13.4, -2.4574E-09, 2.0394E-09
DataValue, -13.200000000000001, -2.3745E-09, 1.9672E-09
DataValue, -13, -2.3043E-09, 1.9076E-09
DataValue, -12.8, -2.2408E-09, 1.858E-09
DataValue, -12.6, -2.1838E-09, 1.8197E-09
DataValue, -12.4, -2.13E-09, 1.7968E-09
DataValue, -12.200000000000001, -2.0802E-09, 1.8037E-09
DataValue, -12, -2.0339E-09, 1.8745E-09
DataValue, -11.8, -1.9883E-09, 2.0696E-09
DataValue, -11.6, -1.9453E-09, 2.5031999999999998E-09
DataValue, -11.4, -1.9057E-09, 3.3787E-09
DataValue, -11.200000000000001, -1.8663E-09, 5.0117E-09
DataValue, -11, -1.8296E-09, 7.8798E-09
DataValue, -10.8, -1.8391E-09, 1.2028099999999999E-08
DataValue, -10.6, -1.7624E-09, 2.0177899999999998E-08
DataValue, -10.4, -1.727E-09, 3.2689699999999994E-08
DataValue, -10.200000000000001, -1.6931E-09, 5.1695099999999993E-08
DataValue, -10, -1.6613E-09, 7.9693299999999987E-08
DataValue, -9.8, -1.6375E-09, 1.2056E-07
DataValue, -9.6, -1.6007E-09, 1.7744E-07
DataValue, -9.4, -1.5717E-09, 2.541E-07
DataValue, -9.2000000000000011, -1.5416E-09, 3.5618E-07
DataValue, -9, -1.5135E-09, 4.8686E-07
DataValue, -8.8, -1.485E-09, 6.5308E-07
DataValue, -8.6, -1.4581E-09, 8.6292E-07
DataValue, -8.4, -1.4409E-09, 1.1006E-06
DataValue, -8.2, -1.4065E-09, 1.4152000000000002E-06
DataValue, -8, -1.3792E-09, 1.7875000000000003E-06
DataValue, -7.8, -1.3521E-09, 2.2227000000000003E-06
DataValue, -7.6000000000000005, -1.3273E-09, 2.7269E-06
DataValue, -7.4, -1.301E-09, 3.3053000000000004E-06
DataValue, -7.2, -1.2766E-09, 3.9584E-06
DataValue, -7, -1.2514E-09, 4.6973000000000007E-06
DataValue, -6.8, -1.2272E-09, 5.5218E-06
DataValue, -6.6000000000000005, -1.2028E-09, 6.4352000000000007E-06
DataValue, -6.4, -1.1787E-09, 7.4261000000000008E-06
DataValue, -6.2, -1.155E-09, 8.505900000000001E-06
DataValue, -6, -1.131E-09, 9.6663000000000009E-06
DataValue, -5.8, -1.1079E-09, 1.09078E-05
DataValue, -5.6000000000000005, -1.0931E-09, 1.2120000000000001E-05
DataValue, -5.4, -1.0649E-09, 1.3528E-05
DataValue, -5.2, -1.0407E-09, 1.4984000000000001E-05
DataValue, -5, -1.0167E-09, 1.6464E-05
DataValue, -4.8, -9.964E-10, 1.7892E-05
DataValue, -4.6000000000000005, -9.7414000000000011E-10, 1.9472E-05
DataValue, -4.4, -9.5138E-10, 2.1058E-05
DataValue, -4.2, -9.2820000000000006E-10, 2.2642E-05
DataValue, -4, -9.0579E-10, 2.4242E-05
DataValue, -3.8000000000000003, -8.836800000000001E-10, 2.5818000000000003E-05
DataValue, -3.6, -8.6117E-10, 2.7392E-05
DataValue, -3.4, -8.3921E-10, 2.8958E-05
DataValue, -3.2, -8.1611000000000009E-10, 3.049E-05
DataValue, -3, -7.936E-10, 3.2048E-05
DataValue, -2.8000000000000003, -7.7154000000000011E-10, 3.3526000000000004E-05
DataValue, -2.6, -7.4943000000000007E-10, 3.4988000000000005E-05
DataValue, -2.4, -7.2691E-10, 3.6422000000000005E-05
DataValue, -2.2, -7.0436E-10, 3.7828000000000004E-05
DataValue, -2, -6.8120000000000009E-10, 3.9224E-05
DataValue, -1.8, -6.5951E-10, 4.0560000000000005E-05
DataValue, -1.6, -6.3608E-10, 4.182E-05
DataValue, -1.4000000000000001, -6.1373E-10, 4.3112E-05
DataValue, -1.2, -5.8988E-10, 4.4348E-05
DataValue, -1, -5.68E-10, 4.5566000000000004E-05
DataValue, -0.8, -5.4449E-10, 4.6712E-05
DataValue, -0.6, -5.213E-10, 4.788E-05
DataValue, -0.4, -4.9811E-10, 4.8956000000000004E-05
DataValue, -0.2, -4.7536E-10, 4.9978E-05
DataValue, 0, -4.5249000000000006E-10, 5.1016E-05
DataValue, 0.2, -4.2942000000000005E-10, 5.195E-05
DataValue, 0.4, -4.0607E-10, 5.2914E-05
DataValue, 0.6, -3.8267000000000003E-10, 5.384E-05
DataValue, 0.8, -3.5995000000000003E-10, 5.4738000000000003E-05
DataValue, 1, -3.3674E-10, 5.5608E-05
DataValue, 1.2, -3.1437E-10, 5.6482E-05
DataValue, 1.4000000000000001, -2.911E-10, 5.7252E-05
DataValue, 1.6, -2.6859E-10, 5.8070000000000005E-05
DataValue, 1.8, -2.4565E-10, 5.8736E-05
DataValue, 2, -2.2345000000000001E-10, 5.9462E-05
DataValue, 2.2, -2.0105000000000002E-10, 6.0172E-05
DataValue, 2.4, -1.7882E-10, 6.0826000000000003E-05
DataValue, 2.6, -1.5683000000000002E-10, 6.143E-05
DataValue, 2.8000000000000003, -1.3559000000000002E-10, 6.2076E-05
DataValue, 3, -1.1361000000000001E-10, 6.2620000000000007E-05
DataValue, 3.2, -9.2290000000000012E-11, 6.319E-05
DataValue, 3.4, -7.235E-11, 6.3704E-05
DataValue, 3.6, -5.2710000000000005E-11, 6.4254E-05
DataValue, 3.8000000000000003, -3.365E-11, 6.4936E-05
DataValue, 4, -1.539E-11, 6.5344E-05
DataValue, 4.2, 2.21E-12, 6.5776E-05
DataValue, 4.4, 1.9000000000000002E-11, 6.624E-05
DataValue, 4.6000000000000005, 3.495E-11, 6.6668E-05
DataValue, 4.8, 5.113E-11, 6.7114000000000008E-05
DataValue, 5, 6.6730000000000012E-11, 6.7576E-05
DataValue, 5.2, 8.222E-11, 6.7982E-05
DataValue, 5.4, 9.734000000000001E-11, 6.8436000000000007E-05
DataValue, 5.6000000000000005, 1.1328000000000001E-10, 6.8848E-05
DataValue, 5.8, 1.291E-10, 6.915E-05
DataValue, 6, 1.4503000000000002E-10, 6.9536E-05
DataValue, 6.2, 1.6105E-10, 6.9878E-05
DataValue, 6.4, 1.7664000000000002E-10, 7.0278000000000007E-05
DataValue, 6.6000000000000005, 1.9309E-10, 7.0534E-05
DataValue, 6.8, 2.0948E-10, 7.0832E-05
DataValue, 7, 2.2579000000000003E-10, 7.1084E-05
DataValue, 7.2, 2.4257E-10, 7.1360000000000008E-05
DataValue, 7.4, 2.593E-10, 7.1650000000000007E-05
DataValue, 7.6000000000000005, 2.7617000000000004E-10, 7.1858E-05
DataValue, 7.8, 2.9354E-10, 7.2144E-05
DataValue, 8, 3.1033E-10, 7.2454000000000008E-05
DataValue, -14, -2.9681E-09, 2.4508E-09
DataValue, -13.8, -2.778E-09, 2.3425E-09
DataValue, -13.6, -2.6591E-09, 2.2288E-09
DataValue, -13.4, -2.5536E-09, 2.1345E-09
DataValue, -13.200000000000001, -2.4699E-09, 2.0595E-09
DataValue, -13, -2.3989E-09, 2E-09
DataValue, -12.8, -2.3333E-09, 1.9472E-09
DataValue, -12.6, -2.2761E-09, 1.9082E-09
DataValue, -12.4, -2.2203E-09, 1.883E-09
DataValue, -12.200000000000001, -2.1702E-09, 1.8925E-09
DataValue, -12, -2.1215E-09, 1.9622E-09
DataValue, -11.8, -2.0775E-09, 2.1583E-09
DataValue, -11.6, -2.0338E-09, 2.6081E-09
DataValue, -11.4, -1.9904E-09, 3.4788E-09
DataValue, -11.200000000000001, -1.9506E-09, 5.1296E-09
DataValue, -11, -1.9114E-09, 8.1106E-09
DataValue, -10.8, -1.926E-09, 1.22766E-08
DataValue, -10.6, -1.844E-09, 2.04961E-08
DataValue, -10.4, -1.8046E-09, 3.3413699999999994E-08
DataValue, -10.200000000000001, -1.7709E-09, 5.2842099999999996E-08
DataValue, -10, -1.7376E-09, 8.1081399999999992E-08
DataValue, -9.8, -1.715E-09, 1.2276E-07
DataValue, -9.6, -1.6758E-09, 1.8078E-07
DataValue, -9.4, -1.6448E-09, 2.5847999999999997E-07
DataValue, -9.2000000000000011, -1.6146E-09, 3.6108E-07
DataValue, -9, -1.5847E-09, 4.9534E-07
DataValue, -8.8, -1.555E-09, 6.6416E-07
DataValue, -8.6, -1.5273E-09, 8.7406E-07
DataValue, -8.4, -1.5262E-09, 1.1128000000000002E-06
DataValue, -8.2, -1.4767E-09, 1.4332E-06
DataValue, -8, -1.447E-09, 1.8075000000000003E-06
DataValue, -7.8, -1.4185E-09, 2.246E-06
DataValue, -7.6000000000000005, -1.3917E-09, 2.7536E-06
DataValue, -7.4, -1.3646E-09, 3.3421E-06
DataValue, -7.2, -1.3387E-09, 4.0026000000000004E-06
DataValue, -7, -1.314E-09, 4.748E-06
DataValue, -6.8, -1.2881E-09, 5.5817E-06
DataValue, -6.6000000000000005, -1.2626E-09, 6.507200000000001E-06
DataValue, -6.4, -1.2389E-09, 7.5100000000000009E-06
DataValue, -6.2, -1.2137E-09, 8.6139E-06
DataValue, -6, -1.1905E-09, 9.7984000000000009E-06
DataValue, -5.8, -1.1659E-09, 1.10568E-05
DataValue, -5.6000000000000005, -1.1538E-09, 1.2270000000000001E-05
DataValue, -5.4, -1.1217E-09, 1.3724000000000001E-05
DataValue, -5.2, -1.0969E-09, 1.5222000000000001E-05
DataValue, -5, -1.0726E-09, 1.6762E-05
DataValue, -4.8, -1.0487E-09, 1.8358E-05
DataValue, -4.6000000000000005, -1.0246E-09, 1.9974000000000002E-05
DataValue, -4.4, -1.0015E-09, 2.1616E-05
DataValue, -4.2, -9.8156E-10, 2.3148E-05
DataValue, -4, -9.5780000000000015E-10, 2.4824E-05
DataValue, -3.8000000000000003, -9.351E-10, 2.6510000000000002E-05
DataValue, -3.6, -9.1122000000000009E-10, 2.8164E-05
DataValue, -3.4, -8.8876E-10, 2.9794E-05
DataValue, -3.2, -8.6569E-10, 3.1440000000000004E-05
DataValue, -3, -8.418E-10, 3.303E-05
DataValue, -2.8000000000000003, -8.1940000000000009E-10, 3.4626000000000004E-05
DataValue, -2.6, -7.9663000000000007E-10, 3.6168E-05
DataValue, -2.4, -7.7287E-10, 3.7692000000000004E-05
DataValue, -2.2, -7.4945E-10, 3.9182E-05
DataValue, -2, -7.2616000000000011E-10, 4.0624E-05
DataValue, -1.8, -7.0335000000000006E-10, 4.205E-05
DataValue, -1.6, -6.8017E-10, 4.345E-05
DataValue, -1.4000000000000001, -6.5657E-10, 4.4814E-05
DataValue, -1.2, -6.3265000000000008E-10, 4.6110000000000004E-05
DataValue, -1, -6.0891E-10, 4.737E-05
DataValue, -0.8, -5.8472E-10, 4.8552E-05
DataValue, -0.6, -5.6142E-10, 4.9822000000000005E-05
DataValue, -0.4, -5.3694E-10, 5.0998E-05
DataValue, -0.2, -5.1332E-10, 5.212E-05
DataValue, 0, -4.8936000000000006E-10, 5.3190000000000004E-05
DataValue, 0.2, -4.6546E-10, 5.423E-05
DataValue, 0.4, -4.4134000000000005E-10, 5.528E-05
DataValue, 0.6, -4.1744E-10, 5.627E-05
DataValue, 0.8, -3.9391000000000004E-10, 5.7232000000000004E-05
DataValue, 1, -3.6994E-10, 5.8152E-05
DataValue, 1.2, -3.4586000000000003E-10, 5.9084E-05
DataValue, 1.4000000000000001, -3.2222E-10, 5.9954E-05
DataValue, 1.6, -2.9857000000000004E-10, 6.0726E-05
DataValue, 1.8, -2.7508000000000005E-10, 6.1488E-05
DataValue, 2, -2.5135E-10, 6.2322E-05
DataValue, 2.2, -2.2871000000000003E-10, 6.3088E-05
DataValue, 2.4, -2.0577E-10, 6.378E-05
DataValue, 2.6, -1.8285000000000002E-10, 6.4504E-05
DataValue, 2.8000000000000003, -1.6011E-10, 6.5164E-05
DataValue, 3, -1.3826000000000002E-10, 6.5788E-05
DataValue, 3.2, -1.1657000000000002E-10, 6.6396E-05
DataValue, 3.4, -9.504E-11, 6.7038E-05
DataValue, 3.6, -7.496E-11, 6.7594E-05
DataValue, 3.8000000000000003, -5.506E-11, 6.812E-05
DataValue, 4, -3.6210000000000003E-11, 6.872E-05
DataValue, 4.2, -1.752E-11, 6.9118E-05
DataValue, 4.4, -1.6000000000000003E-13, 6.9646E-05
DataValue, 4.6000000000000005, 1.6870000000000002E-11, 7.0188E-05
DataValue, 4.8, 3.3300000000000004E-11, 7.0658E-05
DataValue, 5, 4.952E-11, 7.1164E-05
DataValue, 5.2, 6.509E-11, 7.158E-05
DataValue, 5.4, 8.147E-11, 7.1978000000000008E-05
DataValue, 5.6000000000000005, 9.71E-11, 7.2466000000000007E-05
DataValue, 5.8, 1.1326E-10, 7.2874000000000007E-05
DataValue, 6, 1.3017E-10, 7.318E-05
DataValue, 6.2, 1.4652E-10, 7.3564E-05
DataValue, 6.4, 1.6334E-10, 7.38E-05
DataValue, 6.6000000000000005, 1.7999000000000002E-10, 7.4238E-05
DataValue, 6.8, 1.9689E-10, 7.4444000000000008E-05
DataValue, 7, 2.1432000000000002E-10, 7.4848E-05
DataValue, 7.2, 2.3151E-10, 7.52E-05
DataValue, 7.4, 2.4889E-10, 7.5542E-05
DataValue, 7.6000000000000005, 2.6694E-10, 7.5782E-05
DataValue, 7.8, 2.8463000000000003E-10, 7.6062E-05
DataValue, 8, 3.031E-10, 7.6336000000000009E-05
DataValue, -14, -3.0916E-09, 2.5662E-09
DataValue, -13.8, -2.8813E-09, 2.4434E-09
DataValue, -13.6, -2.751E-09, 2.3214E-09
DataValue, -13.4, -2.6436E-09, 2.2222E-09
DataValue, -13.200000000000001, -2.5596E-09, 2.1484E-09
DataValue, -13, -2.4867E-09, 2.0874E-09
DataValue, -12.8, -2.4242E-09, 2.0369E-09
DataValue, -12.6, -2.3655E-09, 1.9984E-09
DataValue, -12.4, -2.3122E-09, 1.9771E-09
DataValue, -12.200000000000001, -2.2599E-09, 1.9861E-09
DataValue, -12, -2.2122E-09, 2.0601E-09
DataValue, -11.8, -2.1641E-09, 2.263E-09
DataValue, -11.6, -2.1171E-09, 2.7216E-09
DataValue, -11.4, -2.074E-09, 3.6269E-09
DataValue, -11.200000000000001, -2.032E-09, 5.3112E-09
DataValue, -11, -1.9935E-09, 8.4134E-09
DataValue, -10.8, -2.0151E-09, 1.2620799999999998E-08
DataValue, -10.6, -1.9246E-09, 2.0986999999999998E-08
DataValue, -10.4, -1.8845E-09, 3.4184199999999995E-08
DataValue, -10.200000000000001, -1.8493E-09, 5.4186899999999995E-08
DataValue, -10, -1.814E-09, 8.31154E-08
DataValue, -9.8, -1.7931E-09, 1.2556E-07
DataValue, -9.6, -1.7517E-09, 1.8448E-07
DataValue, -9.4, -1.7187E-09, 2.6304E-07
DataValue, -9.2000000000000011, -1.6881E-09, 3.6762E-07
DataValue, -9, -1.6575E-09, 5.0323999999999995E-07
DataValue, -8.8, -1.628E-09, 6.7388E-07
DataValue, -8.6, -1.5992E-09, 8.8634E-07
DataValue, -8.4, -1.6116E-09, 1.125E-06
DataValue, -8.2, -1.5488E-09, 1.4476000000000001E-06
DataValue, -8, -1.5176E-09, 1.8268000000000002E-06
DataValue, -7.8, -1.4876E-09, 2.2713E-06
DataValue, -7.6000000000000005, -1.4588E-09, 2.7857000000000003E-06
DataValue, -7.4, -1.4314E-09, 3.3767000000000002E-06
DataValue, -7.2, -1.4049E-09, 4.0441000000000008E-06
DataValue, -7, -1.3783E-09, 4.8019000000000006E-06
DataValue, -6.8, -1.3526E-09, 5.6475000000000006E-06
DataValue, -6.6000000000000005, -1.326E-09, 6.5755000000000008E-06
DataValue, -6.4, -1.2998E-09, 7.6056000000000005E-06
DataValue, -6.2, -1.2755E-09, 8.7184000000000011E-06
DataValue, -6, -1.2498E-09, 9.9141E-06
DataValue, -5.8, -1.2247E-09, 1.1195400000000001E-05
DataValue, -5.6000000000000005, -1.2158E-09, 1.2424E-05
DataValue, -5.4, -1.1814E-09, 1.3918000000000001E-05
DataValue, -5.2, -1.1555E-09, 1.5448000000000002E-05
DataValue, -5, -1.13E-09, 1.7034E-05
DataValue, -4.8, -1.1051E-09, 1.8672E-05
DataValue, -4.6000000000000005, -1.0805E-09, 2.0346E-05
DataValue, -4.4, -1.0573E-09, 2.2058E-05
DataValue, -4.2, -1.0327E-09, 2.3782E-05
DataValue, -4, -1.0078E-09, 2.5504000000000002E-05
DataValue, -3.8000000000000003, -9.884E-10, 2.7138E-05
DataValue, -3.6, -9.6371E-10, 2.8878E-05
DataValue, -3.4, -9.4005E-10, 3.0608E-05
DataValue, -3.2, -9.1674000000000008E-10, 3.2312E-05
DataValue, -3, -8.9246E-10, 3.4034E-05
DataValue, -2.8000000000000003, -8.6862E-10, 3.5684E-05
DataValue, -2.6, -8.4532E-10, 3.7362E-05
DataValue, -2.4, -8.2042E-10, 3.8956000000000004E-05
DataValue, -2.2, -7.9601E-10, 4.0538000000000004E-05
DataValue, -2, -7.7242000000000011E-10, 4.2066E-05
DataValue, -1.8, -7.4861000000000006E-10, 4.3568E-05
DataValue, -1.6, -7.2421E-10, 4.5052E-05
DataValue, -1.4000000000000001, -6.9995E-10, 4.6432E-05
DataValue, -1.2, -6.7561E-10, 4.7882E-05
DataValue, -1, -6.5062000000000008E-10, 4.9208E-05
DataValue, -0.8, -6.2650000000000006E-10, 5.0524E-05
DataValue, -0.6, -6.0211E-10, 5.1804E-05
DataValue, -0.4, -5.7748000000000006E-10, 5.3086E-05
DataValue, -0.2, -5.5243E-10, 5.4266000000000005E-05
DataValue, 0, -5.2747E-10, 5.5428000000000005E-05
DataValue, 0.2, -5.0326000000000008E-10, 5.6574000000000004E-05
DataValue, 0.4, -4.7806E-10, 5.7648E-05
DataValue, 0.6, -4.5355000000000005E-10, 5.8694000000000004E-05
DataValue, 0.8, -4.2875000000000004E-10, 5.9752E-05
DataValue, 1, -4.0382E-10, 6.0776E-05
DataValue, 1.2, -3.7995E-10, 6.1694E-05
DataValue, 1.4000000000000001, -3.5529E-10, 6.2592E-05
DataValue, 1.6, -3.3078E-10, 6.3484E-05
DataValue, 1.8, -3.0605000000000004E-10, 6.4314000000000008E-05
DataValue, 2, -2.8221E-10, 6.5214E-05
DataValue, 2.2, -2.582E-10, 6.5954E-05
DataValue, 2.4, -2.343E-10, 6.6762000000000009E-05
DataValue, 2.6, -2.1093000000000002E-10, 6.7504E-05
DataValue, 2.8000000000000003, -1.8729E-10, 6.8176E-05
DataValue, 3, -1.6462000000000002E-10, 6.8884E-05
DataValue, 3.2, -1.4213E-10, 6.9526E-05
DataValue, 3.4, -1.1997E-10, 7.011E-05
DataValue, 3.6, -9.887E-11, 7.079E-05
DataValue, 3.8000000000000003, -7.7740000000000008E-11, 7.1336E-05
DataValue, 4, -5.869E-11, 7.2024E-05
DataValue, 4.2, -3.934E-11, 7.2578000000000009E-05
DataValue, 4.4, -2.1400000000000002E-11, 7.3172E-05
DataValue, 4.6000000000000005, -3.81E-12, 7.3682E-05
DataValue, 4.8, 1.3150000000000001E-11, 7.4214E-05
DataValue, 5, 3.0360000000000006E-11, 7.4686E-05
DataValue, 5.2, 4.6490000000000006E-11, 7.5262E-05
DataValue, 5.4, 6.322E-11, 7.5594000000000008E-05
DataValue, 5.6000000000000005, 7.9580000000000011E-11, 7.6052E-05
DataValue, 5.8, 9.6150000000000012E-11, 7.648E-05
DataValue, 6, 1.1354E-10, 7.6962E-05
DataValue, 6.2, 1.3055E-10, 7.7352E-05
DataValue, 6.4, 1.4739000000000002E-10, 7.7818E-05
DataValue, 6.6000000000000005, 1.6545E-10, 7.8126E-05
DataValue, 6.8, 1.8336000000000003E-10, 7.8346E-05
DataValue, 7, 2.0090000000000003E-10, 7.8740000000000008E-05
DataValue, 7.2, 2.1912000000000002E-10, 7.905E-05
DataValue, 7.4, 2.3753E-10, 7.946E-05
DataValue, 7.6000000000000005, 2.5598000000000003E-10, 7.9768E-05
DataValue, 7.8, 2.7442E-10, 7.9978E-05
DataValue, 8, 2.935E-10, 8.0232E-05
DataValue, -14, -3.2266E-09, 2.6901E-09
DataValue, -13.8, -2.9973E-09, 2.5582E-09
DataValue, -13.6, -2.8556E-09, 2.4222E-09
DataValue, -13.4, -2.7419E-09, 2.3189E-09
DataValue, -13.200000000000001, -2.6549E-09, 2.242E-09
DataValue, -13, -2.5804E-09, 2.1785E-09
DataValue, -12.8, -2.5152E-09, 2.1283E-09
DataValue, -12.6, -2.4571E-09, 2.088E-09
DataValue, -12.4, -2.4026E-09, 2.0664E-09
DataValue, -12.200000000000001, -2.3501E-09, 2.0777E-09
DataValue, -12, -2.2995999999999998E-09, 2.1524E-09
DataValue, -11.8, -2.2513E-09, 2.3634E-09
DataValue, -11.6, -2.2049E-09, 2.8218E-09
DataValue, -11.4, -2.1608E-09, 3.7551E-09
DataValue, -11.200000000000001, -2.1163E-09, 5.5082E-09
DataValue, -11, -2.0771E-09, 8.6119E-09
DataValue, -10.8, -2.1032E-09, 1.2915799999999999E-08
DataValue, -10.6, -2.0047E-09, 2.15051E-08
DataValue, -10.4, -1.9642E-09, 3.4834999999999994E-08
DataValue, -10.200000000000001, -1.9278E-09, 5.5213899999999995E-08
DataValue, -10, -1.8926E-09, 8.4694199999999988E-08
DataValue, -9.8, -1.8739E-09, 1.2804E-07
DataValue, -9.6, -1.8304E-09, 1.8758E-07
DataValue, -9.4, -1.7954E-09, 2.6834E-07
DataValue, -9.2000000000000011, -1.7641E-09, 3.7522E-07
DataValue, -9, -1.7324E-09, 5.1163999999999994E-07
DataValue, -8.8, -1.7012E-09, 6.8536E-07
DataValue, -8.6, -1.6718E-09, 9.0146E-07
DataValue, -8.4, -1.6945E-09, 1.1378000000000001E-06
DataValue, -8.2, -1.6223E-09, 1.4633000000000003E-06
DataValue, -8, -1.5891E-09, 1.8447E-06
DataValue, -7.8, -1.5573E-09, 2.2944000000000004E-06
DataValue, -7.6000000000000005, -1.5274E-09, 2.8146E-06
DataValue, -7.4, -1.5001E-09, 3.4074E-06
DataValue, -7.2, -1.4716E-09, 4.0868E-06
DataValue, -7, -1.4447E-09, 4.8472000000000008E-06
DataValue, -6.8, -1.4177E-09, 5.7074000000000006E-06
DataValue, -6.6000000000000005, -1.3908E-09, 6.6554000000000007E-06
DataValue, -6.4, -1.3642E-09, 7.6846000000000009E-06
DataValue, -6.2, -1.3369E-09, 8.8084E-06
DataValue, -6, -1.3122E-09, 1.0030600000000002E-05
DataValue, -5.8, -1.2858E-09, 1.129E-05
DataValue, -5.6000000000000005, -1.262E-09, 1.2686E-05
DataValue, -5.4, -1.2354E-09, 1.4176000000000001E-05
DataValue, -5.2, -1.2109E-09, 1.5734000000000002E-05
DataValue, -5, -1.1856E-09, 1.734E-05
DataValue, -4.8, -1.1605E-09, 1.9006E-05
DataValue, -4.6000000000000005, -1.1359E-09, 2.0716E-05
DataValue, -4.4, -1.1109E-09, 2.2460000000000002E-05
DataValue, -4.2, -1.0862E-09, 2.425E-05
DataValue, -4, -1.0617E-09, 2.6026E-05
DataValue, -3.8000000000000003, -1.0376E-09, 2.7846E-05
DataValue, -3.6, -1.0126E-09, 2.9648E-05
DataValue, -3.4, -9.9288E-10, 3.1352E-05
DataValue, -3.2, -9.6799E-10, 3.3142E-05
DataValue, -3, -9.4362E-10, 3.493E-05
DataValue, -2.8000000000000003, -9.1934000000000005E-10, 3.6668E-05
DataValue, -2.6, -8.9468000000000006E-10, 3.8414E-05
DataValue, -2.4, -8.6966000000000008E-10, 4.0096000000000004E-05
DataValue, -2.2, -8.439900000000001E-10, 4.1776E-05
DataValue, -2, -8.1993000000000008E-10, 4.3404E-05
DataValue, -1.8, -7.9493000000000007E-10, 4.5008E-05
DataValue, -1.6, -7.7E-10, 4.655E-05
DataValue, -1.4000000000000001, -7.4492E-10, 4.8082000000000005E-05
DataValue, -1.2, -7.197E-10, 4.9584000000000005E-05
DataValue, -1, -6.9459000000000008E-10, 5.0962000000000004E-05
DataValue, -0.8, -6.6918000000000006E-10, 5.2396000000000005E-05
DataValue, -0.6, -6.4370000000000006E-10, 5.3778E-05
DataValue, -0.4, -6.1875000000000006E-10, 5.5074E-05
DataValue, -0.2, -5.9314000000000008E-10, 5.6370000000000004E-05
DataValue, 0, -5.6746E-10, 5.7578E-05
DataValue, 0.2, -5.422E-10, 5.8768000000000004E-05
DataValue, 0.4, -5.1649E-10, 5.9980000000000005E-05
DataValue, 0.6, -4.9136E-10, 6.1094000000000008E-05
DataValue, 0.8, -4.6575000000000007E-10, 6.227E-05
DataValue, 1, -4.4038000000000003E-10, 6.3292E-05
DataValue, 1.2, -4.1477000000000006E-10, 6.4308000000000008E-05
DataValue, 1.4000000000000001, -3.8966000000000003E-10, 6.5286E-05
DataValue, 1.6, -3.6438000000000004E-10, 6.6206E-05
DataValue, 1.8, -3.3903E-10, 6.7176000000000009E-05
DataValue, 2, -3.1429E-10, 6.805E-05
DataValue, 2.2, -2.8911E-10, 6.8902E-05
DataValue, 2.4, -2.6438E-10, 6.9722000000000008E-05
DataValue, 2.6, -2.3986000000000004E-10, 7.0468E-05
DataValue, 2.8000000000000003, -2.1540000000000003E-10, 7.1298000000000008E-05
DataValue, 3, -1.9184E-10, 7.2046000000000008E-05
DataValue, 3.2, -1.6851000000000002E-10, 7.2794000000000008E-05
DataValue, 3.4, -1.4592E-10, 7.3342E-05
DataValue, 3.6, -1.2409E-10, 7.4056E-05
DataValue, 3.8000000000000003, -1.0268000000000001E-10, 7.4722000000000007E-05
DataValue, 4, -8.225E-11, 7.5344E-05
DataValue, 4.2, -6.290000000000001E-11, 7.5992E-05
DataValue, 4.4, -4.392E-11, 7.663E-05
