
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
DataValue, 0.8, -4.8302000000000005E-10, 1.7845000000000002E-06, 1.7845000000000002E-06, 4.8302000000000005E-10
DataValue, 1, -4.9159000000000006E-10, 2.2765E-06, 2.2765E-06, 4.9159000000000006E-10
DataValue, 1.2, -5.0193E-10, 2.7573000000000003E-06, 2.7573000000000003E-06, 5.0193E-10
DataValue, 1.4000000000000001, -5.1138E-10, 3.2263000000000003E-06, 3.2263000000000003E-06, 5.1138E-10
DataValue, 1.6, -5.2191E-10, 3.6879000000000003E-06, 3.6879000000000003E-06, 5.2191E-10
DataValue, 1.8, -5.327E-10, 4.1225000000000008E-06, 4.1225000000000008E-06, 5.327E-10
DataValue, 2, -5.4214000000000005E-10, 4.5278E-06, 4.5278E-06, 5.4214000000000005E-10
DataValue, 2.2, -5.5381000000000008E-10, 4.9232000000000006E-06, 4.9232000000000006E-06, 5.5381000000000008E-10
DataValue, 2.4, -5.6396000000000009E-10, 5.2663000000000007E-06, 5.2663000000000007E-06, 5.6396000000000009E-10
DataValue, 2.6, -5.7502E-10, 5.5809E-06, 5.5809E-06, 5.7502E-10
DataValue, 2.8000000000000003, -5.8646000000000006E-10, 5.8723000000000005E-06, 5.8723000000000005E-06, 5.8646000000000006E-10
DataValue, 3, -5.9853E-10, 6.1203000000000005E-06, 6.1203000000000005E-06, 5.9853E-10
DataValue, 3.2, -6.1067E-10, 6.3566E-06, 6.3566E-06, 6.1067E-10
DataValue, 3.4, -6.2206E-10, 6.5491000000000005E-06, 6.5491000000000005E-06, 6.2206E-10
DataValue, 3.6, -6.3457E-10, 6.7174E-06, 6.7174E-06, 6.3457E-10
DataValue, 3.8000000000000003, -6.472000000000001E-10, 6.8579000000000009E-06, 6.8579000000000009E-06, 6.472000000000001E-10
DataValue, 4, -6.6060000000000008E-10, 6.9825000000000005E-06, 6.9825000000000005E-06, 6.6060000000000008E-10
DataValue, 4.2, -6.7385E-10, 7.0845000000000005E-06, 7.0845000000000005E-06, 6.7385E-10
DataValue, 4.4, -6.8754000000000009E-10, 7.1708000000000009E-06, 7.1708000000000009E-06, 6.8754000000000009E-10
DataValue, 4.6000000000000005, -7.0032E-10, 7.2443000000000011E-06, 7.2443000000000011E-06, 7.0032E-10
DataValue, 4.8, -7.1471E-10, 7.3038000000000011E-06, 7.3038000000000011E-06, 7.1471E-10
DataValue, 5, -7.289800000000001E-10, 7.3612000000000008E-06, 7.3612000000000008E-06, 7.289800000000001E-10
DataValue, 0, -4.3446E-10, 3.1718000000000004E-10, 3.1718000000000004E-10, 4.3446E-10
DataValue, 0.2, -4.4121E-10, 3.7734E-07, 3.7734E-07, 4.4121E-10
DataValue, 0.4, -4.5049E-10, 8.02E-07, 8.02E-07, 4.5049E-10
DataValue, 0.6, -4.5974000000000006E-10, 1.3027E-06, 1.3027E-06, 4.5974000000000006E-10
DataValue, 0.8, -4.6789E-10, 1.8115000000000002E-06, 1.8115000000000002E-06, 4.6789E-10
DataValue, 1, -4.7704E-10, 2.3234E-06, 2.3234E-06, 4.7704E-10
DataValue, 1.2, -4.8655E-10, 2.8394000000000003E-06, 2.8394000000000003E-06, 4.8655E-10
DataValue, 1.4000000000000001, -4.9731E-10, 3.3555000000000003E-06, 3.3555000000000003E-06, 4.9731E-10
DataValue, 1.6, -5.063E-10, 3.8322E-06, 3.8322E-06, 5.063E-10
DataValue, 1.8, -5.1692E-10, 4.313E-06, 4.313E-06, 5.1692E-10
DataValue, 2, -5.2729E-10, 4.765E-06, 4.765E-06, 5.2729E-10
DataValue, 2.2, -5.3741E-10, 5.2094000000000005E-06, 5.2094000000000005E-06, 5.3741E-10
DataValue, 2.4, -5.4818000000000007E-10, 5.6122E-06, 5.6122E-06, 5.4818000000000007E-10
DataValue, 2.6, -5.5904000000000007E-10, 6.0073000000000009E-06, 6.0073000000000009E-06, 5.5904000000000007E-10
DataValue, 2.8000000000000003, -5.7053E-10, 6.3452000000000007E-06, 6.3452000000000007E-06, 5.7053E-10
DataValue, 3, -5.8233E-10, 6.6447000000000009E-06, 6.6447000000000009E-06, 5.8233E-10
DataValue, 3.2, -5.9391000000000007E-10, 6.9154000000000007E-06, 6.9154000000000007E-06, 5.9391000000000007E-10
DataValue, 3.4, -6.0537E-10, 7.1761000000000006E-06, 7.1761000000000006E-06, 6.0537E-10
DataValue, 3.6, -6.1864E-10, 7.4126000000000008E-06, 7.4126000000000008E-06, 6.1864E-10
DataValue, 3.8000000000000003, -6.3021E-10, 7.6188000000000006E-06, 7.6188000000000006E-06, 6.3021E-10
DataValue, 4, -6.4258000000000007E-10, 7.7844000000000012E-06, 7.7844000000000012E-06, 6.4258000000000007E-10
DataValue, 4.2, -6.5647E-10, 7.9191E-06, 7.9191E-06, 6.5647E-10
DataValue, 4.4, -6.6982000000000007E-10, 8.0412E-06, 8.0412E-06, 6.6982000000000007E-10
DataValue, 4.6000000000000005, -6.8347E-10, 8.1489000000000009E-06, 8.1489000000000009E-06, 6.8347E-10
DataValue, 4.8, -6.9671000000000007E-10, 8.2272000000000015E-06, 8.2272000000000015E-06, 6.9671000000000007E-10
DataValue, 5, -7.105500000000001E-10, 8.3048E-06, 8.3048E-06, 7.105500000000001E-10
DataValue, 0, -4.2122E-10, 3.1256E-10, 3.1256E-10, 4.2122E-10
DataValue, 0.2, -4.2795000000000006E-10, 3.6258E-07, 3.6258E-07, 4.2795000000000006E-10
DataValue, 0.4, -4.3741000000000004E-10, 8.2145999999999995E-07, 8.2145999999999995E-07, 4.3741000000000004E-10
DataValue, 0.6, -4.4628000000000003E-10, 1.3644000000000002E-06, 1.3644000000000002E-06, 4.4628000000000003E-10
DataValue, 0.8, -4.5542E-10, 1.8934000000000002E-06, 1.8934000000000002E-06, 4.5542E-10
DataValue, 1, -4.6417E-10, 2.4253000000000003E-06, 2.4253000000000003E-06, 4.6417E-10
DataValue, 1.2, -4.7416E-10, 2.9796000000000002E-06, 2.9796000000000002E-06, 4.7416E-10
DataValue, 1.4000000000000001, -4.8291E-10, 3.5272000000000003E-06, 3.5272000000000003E-06, 4.8291E-10
DataValue, 1.6, -4.9321E-10, 4.0793E-06, 4.0793E-06, 4.9321E-10
DataValue, 1.8, -5.0286000000000006E-10, 4.5919000000000009E-06, 4.5919000000000009E-06, 5.0286000000000006E-10
DataValue, 2, -5.1254000000000007E-10, 5.0994000000000007E-06, 5.0994000000000007E-06, 5.1254000000000007E-10
DataValue, 2.2, -5.2294000000000006E-10, 5.5916000000000008E-06, 5.5916000000000008E-06, 5.2294000000000006E-10
DataValue, 2.4, -5.3378E-10, 6.0525000000000009E-06, 6.0525000000000009E-06, 5.3378E-10
DataValue, 2.6, -5.4549E-10, 6.4791E-06, 6.4791E-06, 5.4549E-10
DataValue, 2.8000000000000003, -5.5587000000000007E-10, 6.893900000000001E-06, 6.893900000000001E-06, 5.5587000000000007E-10
DataValue, 3, -5.6605E-10, 7.2603000000000006E-06, 7.2603000000000006E-06, 5.6605E-10
DataValue, 3.2, -5.7785E-10, 7.5990000000000004E-06, 7.5990000000000004E-06, 5.7785E-10
DataValue, 3.4, -5.8998000000000007E-10, 7.8999E-06, 7.8999E-06, 5.8998000000000007E-10
DataValue, 3.6, -6.0213000000000007E-10, 8.1717E-06, 8.1717E-06, 6.0213000000000007E-10
DataValue, 3.8000000000000003, -6.1402E-10, 8.392E-06, 8.392E-06, 6.1402E-10
DataValue, 4, -6.2766000000000008E-10, 8.6091E-06, 8.6091E-06, 6.2766000000000008E-10
DataValue, 4.2, -6.4000000000000006E-10, 8.7797000000000017E-06, 8.7797000000000017E-06, 6.4000000000000006E-10
DataValue, 4.4, -6.533E-10, 8.9378000000000011E-06, 8.9378000000000011E-06, 6.533E-10
DataValue, 4.6000000000000005, -6.6567E-10, 9.078E-06, 9.078E-06, 6.6567E-10
DataValue, 4.8, -6.7941E-10, 9.1928000000000012E-06, 9.1928000000000012E-06, 6.7941E-10
DataValue, 5, -6.9435000000000009E-10, 9.2892E-06, 9.2892E-06, 6.9435000000000009E-10
DataValue, 0, -4.0902000000000005E-10, 2.9796E-10, 2.9796E-10, 4.0902000000000005E-10
DataValue, 0.2, -4.1523E-10, 4.0084E-07, 4.0084E-07, 4.1523E-10
DataValue, 0.4, -4.2353000000000004E-10, 8.5188E-07, 8.5188E-07, 4.2353000000000004E-10
DataValue, 0.6, -4.3301000000000004E-10, 1.4009000000000002E-06, 1.4009000000000002E-06, 4.3301000000000004E-10
DataValue, 0.8, -4.4173000000000003E-10, 1.9315E-06, 1.9315E-06, 4.4173000000000003E-10
DataValue, 1, -4.4968000000000004E-10, 2.5358000000000004E-06, 2.5358000000000004E-06, 4.4968000000000004E-10
DataValue, 1.2, -4.5972000000000004E-10, 3.108E-06, 3.108E-06, 4.5972000000000004E-10
DataValue, 1.4000000000000001, -4.6902E-10, 3.6805E-06, 3.6805E-06, 4.6902E-10
DataValue, 1.6, -4.7837000000000008E-10, 4.2771E-06, 4.2771E-06, 4.7837000000000008E-10
DataValue, 1.8, -4.8842000000000006E-10, 4.876E-06, 4.876E-06, 4.8842000000000006E-10
DataValue, 2, -4.9899000000000005E-10, 5.4365E-06, 5.4365E-06, 4.9899000000000005E-10
DataValue, 2.2, -5.0948000000000009E-10, 5.9728000000000006E-06, 5.9728000000000006E-06, 5.0948000000000009E-10
DataValue, 2.4, -5.1973E-10, 6.4770000000000008E-06, 6.4770000000000008E-06, 5.1973E-10
DataValue, 2.6, -5.3062000000000008E-10, 6.9769000000000009E-06, 6.9769000000000009E-06, 5.3062000000000008E-10
DataValue, 2.8000000000000003, -5.4060000000000008E-10, 7.429700000000001E-06, 7.429700000000001E-06, 5.4060000000000008E-10
DataValue, 3, -5.5257000000000009E-10, 7.866E-06, 7.866E-06, 5.5257000000000009E-10
DataValue, 3.2, -5.6282E-10, 8.2482E-06, 8.2482E-06, 5.6282E-10
DataValue, 3.4, -5.748E-10, 8.6008E-06, 8.6008E-06, 5.748E-10
DataValue, 3.6, -5.8654E-10, 8.9175E-06, 8.9175E-06, 5.8654E-10
DataValue, 3.8000000000000003, -5.9883000000000009E-10, 9.1967000000000012E-06, 9.1967000000000012E-06, 5.9883000000000009E-10
DataValue, 4, -6.1135000000000007E-10, 9.460800000000001E-06, 9.460800000000001E-06, 6.1135000000000007E-10
DataValue, 4.2, -6.24E-10, 9.6915E-06, 9.6915E-06, 6.24E-10
DataValue, 4.4, -6.3622E-10, 9.8867000000000014E-06, 9.8867000000000014E-06, 6.3622E-10
DataValue, 4.6000000000000005, -6.4951000000000007E-10, 1.00656E-05, 1.00656E-05, 6.4951000000000007E-10
DataValue, 4.8, -6.625E-10, 1.02123E-05, 1.02123E-05, 6.625E-10
DataValue, 5, -6.7688E-10, 1.0341100000000002E-05, 1.0341100000000002E-05, 6.7688E-10
DataValue, 0, -3.9584000000000005E-10, 2.9152000000000004E-10, 2.9152000000000004E-10, 3.9584000000000005E-10
DataValue, 0.2, -4.0403000000000005E-10, 4.0632E-07, 4.0632E-07, 4.0403000000000005E-10
DataValue, 0.4, -4.1226000000000003E-10, 8.6578E-07, 8.6578E-07, 4.1226000000000003E-10
DataValue, 0.6, -4.2074000000000004E-10, 1.3888000000000002E-06, 1.3888000000000002E-06, 4.2074000000000004E-10
DataValue, 0.8, -4.3031000000000004E-10, 1.9913000000000003E-06, 1.9913000000000003E-06, 4.3031000000000004E-10
DataValue, 1, -4.3915000000000003E-10, 2.5858000000000003E-06, 2.5858000000000003E-06, 4.3915000000000003E-10
DataValue, 1.2, -4.4797000000000006E-10, 3.2027000000000003E-06, 3.2027000000000003E-06, 4.4797000000000006E-10
DataValue, 1.4000000000000001, -4.5738000000000003E-10, 3.8491E-06, 3.8491E-06, 4.5738000000000003E-10
DataValue, 1.6, -4.6638E-10, 4.475E-06, 4.475E-06, 4.6638E-10
DataValue, 1.8, -4.7604E-10, 5.0987000000000008E-06, 5.0987000000000008E-06, 4.7604E-10
DataValue, 2, -4.8633E-10, 5.7125000000000008E-06, 5.7125000000000008E-06, 4.8633E-10
DataValue, 2.2, -4.9642E-10, 6.2914000000000004E-06, 6.2914000000000004E-06, 4.9642E-10
DataValue, 2.4, -5.0594E-10, 6.8645000000000009E-06, 6.8645000000000009E-06, 5.0594E-10
DataValue, 2.6, -5.1721E-10, 7.4097E-06, 7.4097E-06, 5.1721E-10
DataValue, 2.8000000000000003, -5.2828000000000006E-10, 7.92E-06, 7.92E-06, 5.2828000000000006E-10
DataValue, 3, -5.3953E-10, 8.4059E-06, 8.4059E-06, 5.3953E-10
DataValue, 3.2, -5.5036E-10, 8.8490000000000012E-06, 8.8490000000000012E-06, 5.5036E-10
DataValue, 3.4, -5.6225E-10, 9.259E-06, 9.259E-06, 5.6225E-10
DataValue, 3.6, -5.7304E-10, 9.6189E-06, 9.6189E-06, 5.7304E-10
DataValue, 3.8000000000000003, -5.8537E-10, 9.9752E-06, 9.9752E-06, 5.8537E-10
DataValue, 4, -5.9786E-10, 1.02779E-05, 1.02779E-05, 5.9786E-10
DataValue, 4.2, -6.102E-10, 1.0554200000000001E-05, 1.0554200000000001E-05, 6.102E-10
DataValue, 4.4, -6.2239000000000006E-10, 1.0796200000000002E-05, 1.0796200000000002E-05, 6.2239000000000006E-10
DataValue, 4.6000000000000005, -6.3421E-10, 1.1082E-05, 1.1082E-05, 6.3421E-10
DataValue, 4.8, -6.5112E-10, 1.1262E-05, 1.1262E-05, 6.5112E-10
DataValue, 5, -6.6425000000000006E-10, 1.142E-05, 1.142E-05, 6.6425000000000006E-10
DataValue, 0, -3.8364000000000003E-10, 2.8949E-10, 2.8949E-10, 3.8364000000000003E-10
DataValue, 0.2, -3.9162000000000004E-10, 3.5632E-07, 3.5632E-07, 3.9162000000000004E-10
DataValue, 0.4, -4.0012E-10, 8.2382E-07, 8.2382E-07, 4.0012E-10
DataValue, 0.6, -4.0763E-10, 1.4649000000000002E-06, 1.4649000000000002E-06, 4.0763E-10
DataValue, 0.8, -4.1756000000000006E-10, 2.0642E-06, 2.0642E-06, 4.1756000000000006E-10
DataValue, 1, -4.2686E-10, 2.7132E-06, 2.7132E-06, 4.2686E-10
DataValue, 1.2, -4.3541000000000005E-10, 3.3497000000000003E-06, 3.3497000000000003E-06, 4.3541000000000005E-10
DataValue, 1.4000000000000001, -4.4469000000000004E-10, 4.0341E-06, 4.0341E-06, 4.4469000000000004E-10
DataValue, 1.6, -4.541E-10, 4.6982E-06, 4.6982E-06, 4.541E-10
DataValue, 1.8, -4.6318000000000005E-10, 5.3475000000000009E-06, 5.3475000000000009E-06, 4.6318000000000005E-10
DataValue, 2, -4.7303000000000007E-10, 6.005400000000001E-06, 6.005400000000001E-06, 4.7303000000000007E-10
DataValue, 2.2, -4.8283000000000008E-10, 6.6469000000000007E-06, 6.6469000000000007E-06, 4.8283000000000008E-10
DataValue, 2.4, -4.9368E-10, 7.263200000000001E-06, 7.263200000000001E-06, 4.9368E-10
DataValue, 2.6, -5.0381E-10, 7.8477000000000011E-06, 7.8477000000000011E-06, 5.0381E-10
DataValue, 2.8000000000000003, -5.1461E-10, 8.4195000000000013E-06, 8.4195000000000013E-06, 5.1461E-10
DataValue, 3, -5.2522000000000007E-10, 8.960200000000001E-06, 8.960200000000001E-06, 5.2522000000000007E-10
DataValue, 3.2, -5.3620000000000007E-10, 9.4451E-06, 9.4451E-06, 5.3620000000000007E-10
DataValue, 3.4, -5.4777000000000006E-10, 9.9227E-06, 9.9227E-06, 5.4777000000000006E-10
DataValue, 3.6, -5.5986000000000007E-10, 1.0376700000000002E-05, 1.0376700000000002E-05, 5.5986000000000007E-10
DataValue, 3.8000000000000003, -5.7086E-10, 1.07762E-05, 1.07762E-05, 5.7086E-10
DataValue, 4, -5.8039E-10, 1.117E-05, 1.117E-05, 5.8039E-10
DataValue, 4.2, -5.9633E-10, 1.1496E-05, 1.1496E-05, 5.9633E-10
DataValue, 4.4, -6.0954E-10, 1.1792E-05, 1.1792E-05, 6.0954E-10
DataValue, 4.6000000000000005, -6.2196000000000009E-10, 1.2052E-05, 1.2052E-05, 6.2196000000000009E-10
DataValue, 4.8, -6.349E-10, 1.2284E-05, 1.2284E-05, 6.349E-10
DataValue, 5, -6.4813E-10, 1.2484000000000001E-05, 1.2484000000000001E-05, 6.4813E-10
DataValue, 0, -3.7159E-10, 2.7928000000000004E-10, 2.7928000000000004E-10, 3.7159E-10
DataValue, 0.2, -3.7977E-10, 4.3592E-07, 4.3592E-07, 3.7977E-10
DataValue, 0.4, -3.8824000000000005E-10, 9.3784E-07, 9.3784E-07, 3.8824000000000005E-10
DataValue, 0.6, -3.9596000000000005E-10, 1.534E-06, 1.534E-06, 3.9596000000000005E-10
DataValue, 0.8, -4.0293E-10, 2.1353E-06, 2.1353E-06, 4.0293E-10
DataValue, 1, -4.1159E-10, 2.8073E-06, 2.8073E-06, 4.1159E-10
DataValue, 1.2, -4.2087E-10, 3.4732000000000005E-06, 3.4732000000000005E-06, 4.2087E-10
DataValue, 1.4000000000000001, -4.2973E-10, 4.1919000000000005E-06, 4.1919000000000005E-06, 4.2973E-10
DataValue, 1.6, -4.3918000000000003E-10, 4.8768000000000005E-06, 4.8768000000000005E-06, 4.3918000000000003E-10
DataValue, 1.8, -4.4830000000000004E-10, 5.599400000000001E-06, 5.599400000000001E-06, 4.4830000000000004E-10
DataValue, 2, -4.5723000000000003E-10, 6.2894E-06, 6.2894E-06, 4.5723000000000003E-10
DataValue, 2.2, -4.675E-10, 6.9773000000000009E-06, 6.9773000000000009E-06, 4.675E-10
DataValue, 2.4, -4.7688E-10, 7.645E-06, 7.645E-06, 4.7688E-10
DataValue, 2.6, -4.884E-10, 8.2925E-06, 8.2925E-06, 4.884E-10
DataValue, 2.8000000000000003, -4.9856000000000009E-10, 8.9062000000000012E-06, 8.9062000000000012E-06, 4.9856000000000009E-10
DataValue, 3, -5.0884000000000008E-10, 9.5050000000000013E-06, 9.5050000000000013E-06, 5.0884000000000008E-10
DataValue, 3.2, -5.2009E-10, 1.00801E-05, 1.00801E-05, 5.2009E-10
DataValue, 3.4, -5.3054E-10, 1.0596600000000001E-05, 1.0596600000000001E-05, 5.3054E-10
DataValue, 3.6, -5.4187E-10, 1.1098000000000001E-05, 1.1098000000000001E-05, 5.4187E-10
DataValue, 3.8000000000000003, -5.5421E-10, 1.1624000000000001E-05, 1.1624000000000001E-05, 5.5421E-10
DataValue, 4, -5.6713000000000009E-10, 1.203E-05, 1.203E-05, 5.6713000000000009E-10
DataValue, 4.2, -5.7932E-10, 1.2404E-05, 1.2404E-05, 5.7932E-10
DataValue, 4.4, -5.9188E-10, 1.2742000000000001E-05, 1.2742000000000001E-05, 5.9188E-10
DataValue, 4.6000000000000005, -6.0367E-10, 1.307E-05, 1.307E-05, 6.0367E-10
DataValue, 4.8, -6.1710000000000007E-10, 1.3344000000000001E-05, 1.3344000000000001E-05, 6.1710000000000007E-10
DataValue, 5, -6.3048000000000008E-10, 1.3606E-05, 1.3606E-05, 6.3048000000000008E-10
DataValue, 0, -3.6012000000000004E-10, 2.8943E-10, 2.8943E-10, 3.6012000000000004E-10
DataValue, 0.2, -3.6581000000000005E-10, 4.4576E-07, 4.4576E-07, 3.6581000000000005E-10
DataValue, 0.4, -3.7492000000000004E-10, 9.7016E-07, 9.7016E-07, 3.7492000000000004E-10
DataValue, 0.6, -3.8208000000000004E-10, 1.5871000000000002E-06, 1.5871000000000002E-06, 3.8208000000000004E-10
DataValue, 0.8, -3.9107E-10, 2.2306000000000003E-06, 2.2306000000000003E-06, 3.9107E-10
DataValue, 1, -3.9949000000000003E-10, 2.934E-06, 2.934E-06, 3.9949000000000003E-10
DataValue, 1.2, -4.0806000000000004E-10, 3.6204000000000005E-06, 3.6204000000000005E-06, 4.0806000000000004E-10
DataValue, 1.4000000000000001, -4.1666000000000004E-10, 4.3609E-06, 4.3609E-06, 4.1666000000000004E-10
DataValue, 1.6, -4.2649000000000004E-10, 5.1165000000000009E-06, 5.1165000000000009E-06, 4.2649000000000004E-10
DataValue, 1.8, -4.3396E-10, 5.8871000000000008E-06, 5.8871000000000008E-06, 4.3396E-10
DataValue, 2, -4.4462E-10, 6.6238000000000009E-06, 6.6238000000000009E-06, 4.4462E-10
DataValue, 2.2, -4.5498E-10, 7.3639000000000008E-06, 7.3639000000000008E-06, 4.5498E-10
DataValue, 2.4, -4.632E-10, 8.0908E-06, 8.0908E-06, 4.632E-10
DataValue, 2.6, -4.7397000000000007E-10, 8.7957000000000012E-06, 8.7957000000000012E-06, 4.7397000000000007E-10
DataValue, 2.8000000000000003, -4.8479E-10, 9.4814E-06, 9.4814E-06, 4.8479E-10
DataValue, 3, -4.9512E-10, 1.0132200000000001E-05, 1.0132200000000001E-05, 4.9512E-10
DataValue, 3.2, -5.0574000000000005E-10, 1.07029E-05, 1.07029E-05, 5.0574000000000005E-10
DataValue, 3.4, -5.1666000000000005E-10, 1.1366000000000001E-05, 1.1366000000000001E-05, 5.1666000000000005E-10
DataValue, 3.6, -5.2994E-10, 1.1916E-05, 1.1916E-05, 5.2994E-10
DataValue, 3.8000000000000003, -5.4101000000000008E-10, 1.2374E-05, 1.2374E-05, 5.4101000000000008E-10
DataValue, 4, -5.522E-10, 1.289E-05, 1.289E-05, 5.522E-10
DataValue, 4.2, -5.6471E-10, 1.3332E-05, 1.3332E-05, 5.6471E-10
DataValue, 4.4, -5.7642000000000006E-10, 1.3736E-05, 1.3736E-05, 5.7642000000000006E-10
DataValue, 4.6000000000000005, -5.8872E-10, 1.4092E-05, 1.4092E-05, 5.8872E-10
DataValue, 4.8, -6.0149000000000006E-10, 1.443E-05, 1.443E-05, 6.0149000000000006E-10
DataValue, 5, -6.1467E-10, 1.4736000000000001E-05, 1.4736000000000001E-05, 6.1467E-10
DataValue, 0, -3.4798E-10, 2.7917000000000003E-10, 2.7917000000000003E-10, 3.4798E-10
DataValue, 0.2, -3.5389E-10, 4.4444E-07, 4.4444E-07, 3.5389E-10
DataValue, 0.4, -3.6213E-10, 9.5494E-07, 9.5494E-07, 3.6213E-10
DataValue, 0.6, -3.6994E-10, 1.5242000000000002E-06, 1.5242000000000002E-06, 3.6994E-10
DataValue, 0.8, -3.7917000000000005E-10, 2.2145E-06, 2.2145E-06, 3.7917000000000005E-10
DataValue, 1, -3.8664E-10, 2.9167000000000004E-06, 2.9167000000000004E-06, 3.8664E-10
DataValue, 1.2, -3.9459000000000003E-10, 3.7360000000000003E-06, 3.7360000000000003E-06, 3.9459000000000003E-10
DataValue, 1.4000000000000001, -4.0459000000000005E-10, 4.4492000000000005E-06, 4.4492000000000005E-06, 4.0459000000000005E-10
DataValue, 1.6, -4.1298000000000006E-10, 5.2592E-06, 5.2592E-06, 4.1298000000000006E-10
DataValue, 1.8, -4.2214000000000005E-10, 6.036E-06, 6.036E-06, 4.2214000000000005E-10
DataValue, 2, -4.3116000000000004E-10, 6.8272000000000005E-06, 6.8272000000000005E-06, 4.3116000000000004E-10
DataValue, 2.2, -4.4013E-10, 7.6055000000000011E-06, 7.6055000000000011E-06, 4.4013E-10
DataValue, 2.4, -4.5095000000000003E-10, 8.3786000000000014E-06, 8.3786000000000014E-06, 4.5095000000000003E-10
DataValue, 2.6, -4.5983000000000006E-10, 9.1304000000000016E-06, 9.1304000000000016E-06, 4.5983000000000006E-10
DataValue, 2.8000000000000003, -4.6933000000000007E-10, 9.8652000000000017E-06, 9.8652000000000017E-06, 4.6933000000000007E-10
DataValue, 3, -4.811E-10, 1.0627700000000002E-05, 1.0627700000000002E-05, 4.811E-10
DataValue, 3.2, -4.9055E-10, 1.1314E-05, 1.1314E-05, 4.9055E-10
DataValue, 3.4, -5.0393E-10, 1.1930000000000001E-05, 1.1930000000000001E-05, 5.0393E-10
DataValue, 3.6, -5.1539E-10, 1.257E-05, 1.257E-05, 5.1539E-10
DataValue, 3.8000000000000003, -5.2519E-10, 1.3182E-05, 1.3182E-05, 5.2519E-10
DataValue, 4, -5.3664E-10, 1.3718E-05, 1.3718E-05, 5.3664E-10
DataValue, 4.2, -5.4854E-10, 1.4244000000000001E-05, 1.4244000000000001E-05, 5.4854E-10
DataValue, 4.4, -5.6055E-10, 1.4698E-05, 1.4698E-05, 5.6055E-10
DataValue, 4.6000000000000005, -5.7331000000000006E-10, 1.5128E-05, 1.5128E-05, 5.7331000000000006E-10
DataValue, 4.8, -5.8501E-10, 1.5530000000000002E-05, 1.5530000000000002E-05, 5.8501E-10
DataValue, 5, -5.9845E-10, 1.5866E-05, 1.5866E-05, 5.9845E-10
DataValue, 0, -3.3618E-10, 2.722E-10, 2.722E-10, 3.3618E-10
DataValue, 0.2, -3.4161E-10, 4.209E-07, 4.209E-07, 3.4161E-10
DataValue, 0.4, -3.4974E-10, 9.894E-07, 9.894E-07, 3.4974E-10
DataValue, 0.6, -3.5808E-10, 1.6126000000000002E-06, 1.6126000000000002E-06, 3.5808E-10
DataValue, 0.8, -3.661E-10, 2.3087000000000004E-06, 2.3087000000000004E-06, 3.661E-10
DataValue, 1, -3.7349E-10, 3.0383E-06, 3.0383E-06, 3.7349E-10
DataValue, 1.2, -3.8284000000000004E-10, 3.8102000000000004E-06, 3.8102000000000004E-06, 3.8284000000000004E-10
DataValue, 1.4000000000000001, -3.9086000000000003E-10, 4.6192000000000006E-06, 4.6192000000000006E-06, 3.9086000000000003E-10
DataValue, 1.6, -3.9968E-10, 5.4733000000000006E-06, 5.4733000000000006E-06, 3.9968E-10
DataValue, 1.8, -4.0853000000000004E-10, 6.3023000000000006E-06, 6.3023000000000006E-06, 4.0853000000000004E-10
DataValue, 2, -4.1811E-10, 7.1352000000000007E-06, 7.1352000000000007E-06, 4.1811E-10
DataValue, 2.2, -4.2729000000000003E-10, 7.9358000000000012E-06, 7.9358000000000012E-06, 4.2729000000000003E-10
DataValue, 2.4, -4.3661000000000006E-10, 8.76E-06, 8.76E-06, 4.3661000000000006E-10
DataValue, 2.6, -4.4606000000000006E-10, 9.5694E-06, 9.5694E-06, 4.4606000000000006E-10
DataValue, 2.8000000000000003, -4.5665E-10, 1.03715E-05, 1.03715E-05, 4.5665E-10
DataValue, 3, -4.6649E-10, 1.1157000000000002E-05, 1.1157000000000002E-05, 4.6649E-10
DataValue, 3.2, -4.7750000000000006E-10, 1.1962E-05, 1.1962E-05, 4.7750000000000006E-10
DataValue, 3.4, -4.8949E-10, 1.2664000000000001E-05, 1.2664000000000001E-05, 4.8949E-10
DataValue, 3.6, -4.9949E-10, 1.3316000000000001E-05, 1.3316000000000001E-05, 4.9949E-10
DataValue, 3.8000000000000003, -5.1117E-10, 1.397E-05, 1.397E-05, 5.1117E-10
DataValue, 4, -5.2224E-10, 1.4572E-05, 1.4572E-05, 5.2224E-10
DataValue, 4.2, -5.3397000000000007E-10, 1.5144000000000001E-05, 1.5144000000000001E-05, 5.3397000000000007E-10
DataValue, 4.4, -5.4273E-10, 1.5678E-05, 1.5678E-05, 5.4273E-10
DataValue, 4.6000000000000005, -5.582E-10, 1.6162000000000002E-05, 1.6162000000000002E-05, 5.582E-10
DataValue, 4.8, -5.6951E-10, 1.6594E-05, 1.6594E-05, 5.6951E-10
DataValue, 5, -5.795E-10, 1.7006E-05, 1.7006E-05, 5.795E-10
DataValue, 0, -3.2453E-10, 2.5923000000000004E-10, 2.5923000000000004E-10, 3.2453E-10
DataValue, 0.2, -3.2896E-10, 4.3998E-07, 4.3998E-07, 3.2896E-10
DataValue, 0.4, -3.3859E-10, 1.0235E-06, 1.0235E-06, 3.3859E-10
DataValue, 0.6, -3.4541000000000005E-10, 1.6639E-06, 1.6639E-06, 3.4541000000000005E-10
DataValue, 0.8, -3.5357000000000005E-10, 2.3857000000000003E-06, 2.3857000000000003E-06, 3.5357000000000005E-10
