
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
DataValue, -7, -3.0082E-10, 8.7167E-06, 8.7167E-06, 3.0082E-10
DataValue, -6.8, -2.8929000000000004E-10, 9.1236E-06, 9.1236E-06, 2.8929000000000004E-10
DataValue, -6.6000000000000005, -2.7792E-10, 9.3838000000000015E-06, 9.3838000000000015E-06, 2.7792E-10
DataValue, -6.4, -2.6668E-10, 9.4794000000000011E-06, 9.4794000000000011E-06, 2.6668E-10
DataValue, -6.2, -2.5588E-10, 9.7502E-06, 9.7502E-06, 2.5588E-10
DataValue, -6, -2.4472E-10, 9.9941000000000014E-06, 9.9941000000000014E-06, 2.4472E-10
DataValue, -5.8, -2.3456E-10, 1.0243500000000001E-05, 1.0243500000000001E-05, 2.3456E-10
DataValue, -5.6000000000000005, -2.2405000000000002E-10, 1.05708E-05, 1.05708E-05, 2.2405000000000002E-10
DataValue, -5.4, -2.1457000000000002E-10, 1.0642900000000001E-05, 1.0642900000000001E-05, 2.1457000000000002E-10
DataValue, -5.2, -2.0466000000000002E-10, 1.0922500000000001E-05, 1.0922500000000001E-05, 2.0466000000000002E-10
DataValue, -5, -1.9475000000000003E-10, 1.10251E-05, 1.10251E-05, 1.9475000000000003E-10
DataValue, -4.8, -1.8604E-10, 1.13519E-05, 1.13519E-05, 1.8604E-10
DataValue, -4.6000000000000005, -1.7685000000000002E-10, 1.1432E-05, 1.1432E-05, 1.7685000000000002E-10
DataValue, -4.4, -1.6739E-10, 1.1636E-05, 1.1636E-05, 1.6739E-10
DataValue, -4.2, -1.5910000000000002E-10, 1.1652000000000001E-05, 1.1652000000000001E-05, 1.5910000000000002E-10
DataValue, -4, -1.5147000000000002E-10, 1.1994E-05, 1.1994E-05, 1.5147000000000002E-10
DataValue, -14, -9.3809E-10, 1.4332E-09, 1.4332E-09, 9.3809E-10
DataValue, -13.8, -9.1095E-10, 2.8253E-09, 2.8253E-09, 9.1095E-10
DataValue, -13.6, -8.8719000000000012E-10, 5.755E-09, 5.755E-09, 8.8719000000000012E-10
DataValue, -13.4, -8.6385000000000007E-10, 1.13024E-08, 1.13024E-08, 8.6385000000000007E-10
DataValue, -13.200000000000001, -8.4078000000000007E-10, 2.1249199999999998E-08, 2.1249199999999998E-08, 8.4078000000000007E-10
DataValue, -13, -8.1773E-10, 3.7969999999999995E-08, 3.7969999999999995E-08, 8.1773E-10
DataValue, -12.8, -7.9540000000000007E-10, 6.38718E-08, 6.38718E-08, 7.9540000000000007E-10
DataValue, -12.6, -7.7292000000000006E-10, 1.0295679999999999E-07, 1.0295679999999999E-07, 7.7292000000000006E-10
DataValue, -12.4, -7.5207000000000007E-10, 1.531E-07, 1.531E-07, 7.5207000000000007E-10
DataValue, -12.200000000000001, -7.2982000000000007E-10, 2.3264E-07, 2.3264E-07, 7.2982000000000007E-10
DataValue, -12, -7.0932000000000009E-10, 3.3744E-07, 3.3744E-07, 7.0932000000000009E-10
DataValue, -11.8, -6.8904E-10, 4.7204E-07, 4.7204E-07, 6.8904E-10
DataValue, -11.6, -6.6907E-10, 6.4066E-07, 6.4066E-07, 6.6907E-10
DataValue, -11.4, -6.4935E-10, 8.4904E-07, 8.4904E-07, 6.4935E-10
DataValue, -11.200000000000001, -6.2933E-10, 1.09636E-06, 1.09636E-06, 6.2933E-10
DataValue, -11, -6.1118000000000005E-10, 1.3641000000000002E-06, 1.3641000000000002E-06, 6.1118000000000005E-10
DataValue, -10.8, -5.923E-10, 1.7017000000000002E-06, 1.7017000000000002E-06, 5.923E-10
DataValue, -10.6, -5.7385E-10, 2.0705000000000003E-06, 2.0705000000000003E-06, 5.7385E-10
DataValue, -10.4, -5.5571E-10, 2.4766E-06, 2.4766E-06, 5.5571E-10
DataValue, -10.200000000000001, -5.3888E-10, 2.9042000000000005E-06, 2.9042000000000005E-06, 5.3888E-10
DataValue, -10, -5.2139E-10, 3.3525000000000005E-06, 3.3525000000000005E-06, 5.2139E-10
DataValue, -9.8, -5.0467000000000008E-10, 3.8181000000000008E-06, 3.8181000000000008E-06, 5.0467000000000008E-10
DataValue, -9.6, -4.8803E-10, 4.2892E-06, 4.2892E-06, 4.8803E-10
DataValue, -9.4, -4.7220000000000009E-10, 4.7663000000000004E-06, 4.7663000000000004E-06, 4.7220000000000009E-10
DataValue, -9.2000000000000011, -4.5669000000000005E-10, 5.2504000000000006E-06, 5.2504000000000006E-06, 4.5669000000000005E-10
DataValue, -9, -4.4122000000000005E-10, 5.7199000000000009E-06, 5.7199000000000009E-06, 4.4122000000000005E-10
DataValue, -8.8, -4.2629000000000003E-10, 6.189E-06, 6.189E-06, 4.2629000000000003E-10
DataValue, -8.6, -4.1132000000000003E-10, 6.6409000000000011E-06, 6.6409000000000011E-06, 4.1132000000000003E-10
DataValue, -8.4, -3.9724E-10, 7.0892000000000007E-06, 7.0892000000000007E-06, 3.9724E-10
DataValue, -8.2, -3.8311000000000003E-10, 7.5026000000000008E-06, 7.5026000000000008E-06, 3.8311000000000003E-10
DataValue, -8, -3.6915E-10, 7.9446E-06, 7.9446E-06, 3.6915E-10
DataValue, -7.8, -3.5563000000000004E-10, 8.328200000000001E-06, 8.328200000000001E-06, 3.5563000000000004E-10
DataValue, -7.6000000000000005, -3.4278000000000003E-10, 8.7213E-06, 8.7213E-06, 3.4278000000000003E-10
DataValue, -7.4, -3.3063E-10, 9.0934000000000017E-06, 9.0934000000000017E-06, 3.3063E-10
DataValue, -7.2, -3.1785000000000004E-10, 9.4702000000000012E-06, 9.4702000000000012E-06, 3.1785000000000004E-10
DataValue, -7, -3.0534E-10, 9.7815000000000011E-06, 9.7815000000000011E-06, 3.0534E-10
DataValue, -6.8, -2.9323000000000003E-10, 9.9971000000000012E-06, 9.9971000000000012E-06, 2.9323000000000003E-10
DataValue, -6.6000000000000005, -2.8208E-10, 1.0323900000000001E-05, 1.0323900000000001E-05, 2.8208E-10
DataValue, -6.4, -2.7106000000000004E-10, 1.0609600000000001E-05, 1.0609600000000001E-05, 2.7106000000000004E-10
DataValue, -6.2, -2.5991000000000004E-10, 1.09711E-05, 1.09711E-05, 2.5991000000000004E-10
DataValue, -6, -2.4873000000000003E-10, 1.1285900000000002E-05, 1.1285900000000002E-05, 2.4873000000000003E-10
DataValue, -5.8, -2.3863000000000003E-10, 1.1606E-05, 1.1606E-05, 2.3863000000000003E-10
DataValue, -5.6000000000000005, -2.2820000000000002E-10, 1.1746E-05, 1.1746E-05, 2.2820000000000002E-10
DataValue, -5.4, -2.1800000000000002E-10, 1.1836E-05, 1.1836E-05, 2.1800000000000002E-10
DataValue, -5.2, -2.076E-10, 1.2094E-05, 1.2094E-05, 2.076E-10
DataValue, -5, -1.9826000000000002E-10, 1.2344E-05, 1.2344E-05, 1.9826000000000002E-10
DataValue, -4.8, -1.8872000000000002E-10, 1.2586000000000001E-05, 1.2586000000000001E-05, 1.8872000000000002E-10
DataValue, -4.6000000000000005, -1.796E-10, 1.274E-05, 1.274E-05, 1.796E-10
DataValue, -4.4, -1.7077000000000002E-10, 1.2954E-05, 1.2954E-05, 1.7077000000000002E-10
DataValue, -4.2, -1.6288E-10, 1.3398000000000001E-05, 1.3398000000000001E-05, 1.6288E-10
DataValue, -4, -1.5384E-10, 1.348E-05, 1.348E-05, 1.5384E-10
DataValue, -14, -9.4373E-10, 1.4714E-09, 1.4714E-09, 9.4373E-10
DataValue, -13.8, -9.1786000000000008E-10, 2.9296E-09, 2.9296E-09, 9.1786000000000008E-10
DataValue, -13.6, -8.931300000000001E-10, 5.9493E-09, 5.9493E-09, 8.931300000000001E-10
DataValue, -13.4, -8.711700000000001E-10, 1.1566999999999999E-08, 1.1566999999999999E-08, 8.711700000000001E-10
DataValue, -13.200000000000001, -8.4585E-10, 2.1796199999999996E-08, 2.1796199999999996E-08, 8.4585E-10
DataValue, -13, -8.2276000000000006E-10, 3.8709E-08, 3.8709E-08, 8.2276000000000006E-10
DataValue, -12.8, -8.0114000000000009E-10, 6.5155999999999991E-08, 6.5155999999999991E-08, 8.0114000000000009E-10
DataValue, -12.6, -7.7891000000000005E-10, 1.0493219999999999E-07, 1.0493219999999999E-07, 7.7891000000000005E-10
DataValue, -12.4, -7.5840000000000009E-10, 1.5602E-07, 1.5602E-07, 7.5840000000000009E-10
DataValue, -12.200000000000001, -7.3546000000000006E-10, 2.3656E-07, 2.3656E-07, 7.3546000000000006E-10
DataValue, -12, -7.1509000000000006E-10, 3.4302E-07, 3.4302E-07, 7.1509000000000006E-10
DataValue, -11.8, -6.9572000000000005E-10, 4.7962E-07, 4.7962E-07, 6.9572000000000005E-10
DataValue, -11.6, -6.7493000000000007E-10, 6.5448E-07, 6.5448E-07, 6.7493000000000007E-10
DataValue, -11.4, -6.5545E-10, 8.67E-07, 8.67E-07, 6.5545E-10
DataValue, -11.200000000000001, -6.3543E-10, 1.1225399999999999E-06, 1.1225399999999999E-06, 6.3543E-10
DataValue, -11, -6.1806E-10, 1.3978000000000002E-06, 1.3978000000000002E-06, 6.1806E-10
DataValue, -10.8, -5.9774E-10, 1.7525000000000002E-06, 1.7525000000000002E-06, 5.9774E-10
DataValue, -10.6, -5.7913E-10, 2.1434E-06, 2.1434E-06, 5.7913E-10
DataValue, -10.4, -5.6058E-10, 2.5717000000000003E-06, 2.5717000000000003E-06, 5.6058E-10
DataValue, -10.200000000000001, -5.4333E-10, 3.0325E-06, 3.0325E-06, 5.4333E-10
DataValue, -10, -5.2566E-10, 3.5151000000000004E-06, 3.5151000000000004E-06, 5.2566E-10
DataValue, -9.8, -5.0905E-10, 4.0208000000000005E-06, 4.0208000000000005E-06, 5.0905E-10
DataValue, -9.6, -4.9338E-10, 4.5289000000000008E-06, 4.5289000000000008E-06, 4.9338E-10
DataValue, -9.4, -4.7704E-10, 5.0441000000000005E-06, 5.0441000000000005E-06, 4.7704E-10
DataValue, -9.2000000000000011, -4.6173E-10, 5.5738000000000007E-06, 5.5738000000000007E-06, 4.6173E-10
DataValue, -9, -4.4665000000000006E-10, 6.112400000000001E-06, 6.112400000000001E-06, 4.4665000000000006E-10
DataValue, -8.8, -4.3055000000000003E-10, 6.637400000000001E-06, 6.637400000000001E-06, 4.3055000000000003E-10
DataValue, -8.6, -4.1635E-10, 7.1476000000000008E-06, 7.1476000000000008E-06, 4.1635E-10
DataValue, -8.4, -4.0162000000000006E-10, 7.6419E-06, 7.6419E-06, 4.0162000000000006E-10
DataValue, -8.2, -3.8762000000000005E-10, 8.1295E-06, 8.1295E-06, 3.8762000000000005E-10
DataValue, -8, -3.7324000000000005E-10, 8.6074000000000016E-06, 8.6074000000000016E-06, 3.7324000000000005E-10
DataValue, -7.8, -3.6054000000000003E-10, 9.0522000000000012E-06, 9.0522000000000012E-06, 3.6054000000000003E-10
DataValue, -7.6000000000000005, -3.4691000000000005E-10, 9.4829E-06, 9.4829E-06, 3.4691000000000005E-10
DataValue, -7.4, -3.3517000000000004E-10, 9.9161000000000015E-06, 9.9161000000000015E-06, 3.3517000000000004E-10
DataValue, -7.2, -3.2198E-10, 1.03328E-05, 1.03328E-05, 3.2198E-10
DataValue, -7, -3.1008000000000003E-10, 1.07378E-05, 1.07378E-05, 3.1008000000000003E-10
DataValue, -6.8, -2.9769000000000003E-10, 1.1018300000000001E-05, 1.1018300000000001E-05, 2.9769000000000003E-10
DataValue, -6.6000000000000005, -2.8623E-10, 1.13596E-05, 1.13596E-05, 2.8623E-10
DataValue, -6.4, -2.7516E-10, 1.1688E-05, 1.1688E-05, 2.7516E-10
DataValue, -6.2, -2.6465E-10, 1.2012000000000001E-05, 1.2012000000000001E-05, 2.6465E-10
DataValue, -6, -2.5275000000000003E-10, 1.2374E-05, 1.2374E-05, 2.5275000000000003E-10
DataValue, -5.8, -2.4271000000000003E-10, 1.2574E-05, 1.2574E-05, 2.4271000000000003E-10
DataValue, -5.6000000000000005, -2.3172000000000003E-10, 1.2984E-05, 1.2984E-05, 2.3172000000000003E-10
DataValue, -5.4, -2.2194E-10, 1.3274E-05, 1.3274E-05, 2.2194E-10
DataValue, -5.2, -2.119E-10, 1.354E-05, 1.354E-05, 2.119E-10
DataValue, -5, -2.0125E-10, 1.3694E-05, 1.3694E-05, 2.0125E-10
DataValue, -4.8, -1.9378000000000003E-10, 1.3962000000000001E-05, 1.3962000000000001E-05, 1.9378000000000003E-10
DataValue, -4.6000000000000005, -1.8300000000000001E-10, 1.4348E-05, 1.4348E-05, 1.8300000000000001E-10
DataValue, -4.4, -1.7521E-10, 1.4502000000000001E-05, 1.4502000000000001E-05, 1.7521E-10
DataValue, -4.2, -1.6616000000000002E-10, 1.4902E-05, 1.4902E-05, 1.6616000000000002E-10
DataValue, -4, -1.5753000000000002E-10, 1.5186E-05, 1.5186E-05, 1.5753000000000002E-10
DataValue, -14, -9.5297E-10, 1.5049E-09, 1.5049E-09, 9.5297E-10
DataValue, -13.8, -9.2648000000000009E-10, 2.9814E-09, 2.9814E-09, 9.2648000000000009E-10
DataValue, -13.6, -9.0128000000000012E-10, 6.0607999999999996E-09, 6.0607999999999996E-09, 9.0128000000000012E-10
DataValue, -13.4, -8.8063000000000009E-10, 1.1716399999999999E-08, 1.1716399999999999E-08, 8.8063000000000009E-10
DataValue, -13.200000000000001, -8.5487000000000007E-10, 2.2141399999999998E-08, 2.2141399999999998E-08, 8.5487000000000007E-10
DataValue, -13, -8.3241E-10, 3.9504399999999996E-08, 3.9504399999999996E-08, 8.3241E-10
DataValue, -12.8, -8.1019000000000007E-10, 6.67118E-08, 6.67118E-08, 8.1019000000000007E-10
DataValue, -12.6, -7.8754000000000005E-10, 1.0736879999999999E-07, 1.0736879999999999E-07, 7.8754000000000005E-10
DataValue, -12.4, -7.6694E-10, 1.592E-07, 1.592E-07, 7.6694E-10
DataValue, -12.200000000000001, -7.457700000000001E-10, 2.4126E-07, 2.4126E-07, 7.457700000000001E-10
DataValue, -12, -7.2404E-10, 3.4956E-07, 3.4956E-07, 7.2404E-10
DataValue, -11.8, -7.0300000000000005E-10, 4.9014E-07, 4.9014E-07, 7.0300000000000005E-10
DataValue, -11.6, -6.8277E-10, 6.6648E-07, 6.6648E-07, 6.8277E-10
DataValue, -11.4, -6.6361E-10, 8.8412E-07, 8.8412E-07, 6.6361E-10
DataValue, -11.200000000000001, -6.4393000000000007E-10, 1.1418E-06, 1.1418E-06, 6.4393000000000007E-10
DataValue, -11, -6.2409000000000006E-10, 1.4533000000000001E-06, 1.4533000000000001E-06, 6.2409000000000006E-10
DataValue, -10.8, -6.0531000000000005E-10, 1.8129000000000003E-06, 1.8129000000000003E-06, 6.0531000000000005E-10
DataValue, -10.6, -5.8715000000000009E-10, 2.2176E-06, 2.2176E-06, 5.8715000000000009E-10
DataValue, -10.4, -5.6929E-10, 2.6670000000000005E-06, 2.6670000000000005E-06, 5.6929E-10
DataValue, -10.200000000000001, -5.5084E-10, 3.1549000000000005E-06, 3.1549000000000005E-06, 5.5084E-10
DataValue, -10, -5.3339000000000006E-10, 3.6786000000000002E-06, 3.6786000000000002E-06, 5.3339000000000006E-10
DataValue, -9.8, -5.1674E-10, 4.2165E-06, 4.2165E-06, 5.1674E-10
DataValue, -9.6, -4.9972E-10, 4.7731E-06, 4.7731E-06, 4.9972E-10
DataValue, -9.4, -4.8333E-10, 5.3451000000000007E-06, 5.3451000000000007E-06, 4.8333E-10
DataValue, -9.2000000000000011, -4.6797E-10, 5.9348E-06, 5.9348E-06, 4.6797E-10
DataValue, -9, -4.5209000000000004E-10, 6.5266E-06, 6.5266E-06, 4.5209000000000004E-10
DataValue, -8.8, -4.3658000000000006E-10, 7.1078000000000008E-06, 7.1078000000000008E-06, 4.3658000000000006E-10
DataValue, -8.6, -4.2209000000000004E-10, 7.672E-06, 7.672E-06, 4.2209000000000004E-10
DataValue, -8.4, -4.0742000000000003E-10, 8.2531E-06, 8.2531E-06, 4.0742000000000003E-10
DataValue, -8.2, -3.9338000000000004E-10, 8.8112000000000013E-06, 8.8112000000000013E-06, 3.9338000000000004E-10
DataValue, -8, -3.7959000000000003E-10, 9.3380000000000011E-06, 9.3380000000000011E-06, 3.7959000000000003E-10
DataValue, -7.8, -3.6625000000000005E-10, 9.8590000000000017E-06, 9.8590000000000017E-06, 3.6625000000000005E-10
DataValue, -7.6000000000000005, -3.5248E-10, 1.0333200000000001E-05, 1.0333200000000001E-05, 3.5248E-10
DataValue, -7.4, -3.3933E-10, 1.0798200000000001E-05, 1.0798200000000001E-05, 3.3933E-10
DataValue, -7.2, -3.2661E-10, 1.1291200000000001E-05, 1.1291200000000001E-05, 3.2661E-10
DataValue, -7, -3.1582E-10, 1.1718E-05, 1.1718E-05, 3.1582E-10
DataValue, -6.8, -3.0256000000000004E-10, 1.215E-05, 1.215E-05, 3.0256000000000004E-10
DataValue, -6.6000000000000005, -2.9100000000000003E-10, 1.259E-05, 1.259E-05, 2.9100000000000003E-10
DataValue, -6.4, -2.7952000000000003E-10, 1.3002E-05, 1.3002E-05, 2.7952000000000003E-10
DataValue, -6.2, -2.682E-10, 1.3374000000000001E-05, 1.3374000000000001E-05, 2.682E-10
DataValue, -6, -2.5701E-10, 1.3754E-05, 1.3754E-05, 2.5701E-10
DataValue, -5.8, -2.4625E-10, 1.411E-05, 1.411E-05, 2.4625E-10
DataValue, -5.6000000000000005, -2.3629E-10, 1.445E-05, 1.445E-05, 2.3629E-10
DataValue, -5.4, -2.2613000000000003E-10, 1.4724E-05, 1.4724E-05, 2.2613000000000003E-10
DataValue, -5.2, -2.1624000000000002E-10, 1.5018000000000001E-05, 1.5018000000000001E-05, 2.1624000000000002E-10
DataValue, -5, -2.0625E-10, 1.524E-05, 1.524E-05, 2.0625E-10
DataValue, -4.8, -1.9669000000000002E-10, 1.5478E-05, 1.5478E-05, 1.9669000000000002E-10
DataValue, -4.6000000000000005, -1.8767E-10, 1.5774000000000002E-05, 1.5774000000000002E-05, 1.8767E-10
DataValue, -4.4, -1.7862000000000003E-10, 1.6124E-05, 1.6124E-05, 1.7862000000000003E-10
DataValue, -4.2, -1.6993E-10, 1.6238E-05, 1.6238E-05, 1.6993E-10
DataValue, -4, -1.6092000000000002E-10, 1.6638E-05, 1.6638E-05, 1.6092000000000002E-10
DataValue, -14, -9.6243000000000016E-10, 1.5309E-09, 1.5309E-09, 9.6243000000000016E-10
DataValue, -13.8, -9.366E-10, 3.0476E-09, 3.0476E-09, 9.366E-10
DataValue, -13.6, -9.1267000000000012E-10, 6.1788E-09, 6.1788E-09, 9.1267000000000012E-10
DataValue, -13.4, -8.9136000000000011E-10, 1.1951399999999999E-08, 1.1951399999999999E-08, 8.9136000000000011E-10
DataValue, -13.200000000000001, -8.6518000000000011E-10, 2.25856E-08, 2.25856E-08, 8.6518000000000011E-10
DataValue, -13, -8.4169E-10, 4.01292E-08, 4.01292E-08, 8.4169E-10
DataValue, -12.8, -8.1933000000000011E-10, 6.7699799999999993E-08, 6.7699799999999993E-08, 8.1933000000000011E-10
DataValue, -12.6, -7.9699000000000006E-10, 1.0876319999999999E-07, 1.0876319999999999E-07, 7.9699000000000006E-10
DataValue, -12.4, -7.7539E-10, 1.612E-07, 1.612E-07, 7.7539E-10
DataValue, -12.200000000000001, -7.5337000000000006E-10, 2.4409999999999997E-07, 2.4409999999999997E-07, 7.5337000000000006E-10
DataValue, -12, -7.3211000000000007E-10, 3.5402E-07, 3.5402E-07, 7.3211000000000007E-10
DataValue, -11.8, -7.11E-10, 4.9676E-07, 4.9676E-07, 7.11E-10
DataValue, -11.6, -6.9090000000000006E-10, 6.7638E-07, 6.7638E-07, 6.9090000000000006E-10
DataValue, -11.4, -6.709200000000001E-10, 8.9772E-07, 8.9772E-07, 6.709200000000001E-10
DataValue, -11.200000000000001, -6.5148E-10, 1.1584000000000002E-06, 1.1584000000000002E-06, 6.5148E-10
DataValue, -11, -6.3211E-10, 1.4799000000000002E-06, 1.4799000000000002E-06, 6.3211E-10
DataValue, -10.8, -6.1246000000000008E-10, 1.8505000000000001E-06, 1.8505000000000001E-06, 6.1246000000000008E-10
DataValue, -10.6, -5.9406E-10, 2.2712000000000004E-06, 2.2712000000000004E-06, 5.9406E-10
DataValue, -10.4, -5.7637E-10, 2.7387E-06, 2.7387E-06, 5.7637E-10
DataValue, -10.200000000000001, -5.5789E-10, 3.2498E-06, 3.2498E-06, 5.5789E-10
DataValue, -10, -5.4025000000000007E-10, 3.7988000000000004E-06, 3.7988000000000004E-06, 5.4025000000000007E-10
DataValue, -9.8, -5.2340000000000007E-10, 4.3837E-06, 4.3837E-06, 5.2340000000000007E-10
DataValue, -9.6, -5.0638000000000006E-10, 4.9876E-06, 4.9876E-06, 5.0638000000000006E-10
DataValue, -9.4, -4.9056E-10, 5.6129000000000009E-06, 5.6129000000000009E-06, 4.9056E-10
DataValue, -9.2000000000000011, -4.7516E-10, 6.2491000000000009E-06, 6.2491000000000009E-06, 4.7516E-10
DataValue, -9, -4.5866000000000005E-10, 6.8903000000000008E-06, 6.8903000000000008E-06, 4.5866000000000005E-10
DataValue, -8.8, -4.4340000000000004E-10, 7.5206000000000005E-06, 7.5206000000000005E-06, 4.4340000000000004E-10
DataValue, -8.6, -4.2871E-10, 8.1614000000000012E-06, 8.1614000000000012E-06, 4.2871E-10
DataValue, -8.4, -4.1347E-10, 8.7950000000000013E-06, 8.7950000000000013E-06, 4.1347E-10
DataValue, -8.2, -3.9910000000000005E-10, 9.4041E-06, 9.4041E-06, 3.9910000000000005E-10
DataValue, -8, -3.8525000000000004E-10, 1.0003900000000001E-05, 1.0003900000000001E-05, 3.8525000000000004E-10
DataValue, -7.8, -3.7157000000000004E-10, 1.0582200000000002E-05, 1.0582200000000002E-05, 3.7157000000000004E-10
DataValue, -7.6000000000000005, -3.5869000000000003E-10, 1.11332E-05, 1.11332E-05, 3.5869000000000003E-10
DataValue, -7.4, -3.4564E-10, 1.1646E-05, 1.1646E-05, 3.4564E-10
DataValue, -7.2, -3.3238000000000005E-10, 1.2218E-05, 1.2218E-05, 3.3238000000000005E-10
DataValue, -7, -3.2028E-10, 1.269E-05, 1.269E-05, 3.2028E-10
DataValue, -6.8, -3.0734000000000005E-10, 1.3192E-05, 1.3192E-05, 3.0734000000000005E-10
DataValue, -6.6000000000000005, -2.9609E-10, 1.3564000000000001E-05, 1.3564000000000001E-05, 2.9609E-10
DataValue, -6.4, -2.8473E-10, 1.4040000000000001E-05, 1.4040000000000001E-05, 2.8473E-10
DataValue, -6.2, -2.7278E-10, 1.4448000000000001E-05, 1.4448000000000001E-05, 2.7278E-10
DataValue, -6, -2.6208000000000004E-10, 1.4964000000000001E-05, 1.4964000000000001E-05, 2.6208000000000004E-10
DataValue, -5.8, -2.5087000000000003E-10, 1.5324E-05, 1.5324E-05, 2.5087000000000003E-10
DataValue, -5.6000000000000005, -2.4060000000000003E-10, 1.5698E-05, 1.5698E-05, 2.4060000000000003E-10
DataValue, -5.4, -2.3021000000000003E-10, 1.6078E-05, 1.6078E-05, 2.3021000000000003E-10
DataValue, -5.2, -2.2022000000000002E-10, 1.6536000000000002E-05, 1.6536000000000002E-05, 2.2022000000000002E-10
DataValue, -5, -2.1073E-10, 1.672E-05, 1.672E-05, 2.1073E-10
DataValue, -4.8, -2.0132E-10, 1.7108E-05, 1.7108E-05, 2.0132E-10
DataValue, -4.6000000000000005, -1.9118E-10, 1.7416E-05, 1.7416E-05, 1.9118E-10
DataValue, -4.4, -1.8199E-10, 1.7628E-05, 1.7628E-05, 1.8199E-10
DataValue, -4.2, -1.7313E-10, 1.8032E-05, 1.8032E-05, 1.7313E-10
DataValue, -4, -1.6480000000000002E-10, 1.827E-05, 1.827E-05, 1.6480000000000002E-10
DataValue, -14, -9.7207000000000014E-10, 1.5619E-09, 1.5619E-09, 9.7207000000000014E-10
DataValue, -13.8, -9.4643E-10, 3.0924E-09, 3.0924E-09, 9.4643E-10
DataValue, -13.6, -9.2136000000000011E-10, 6.323E-09, 6.323E-09, 9.2136000000000011E-10
DataValue, -13.4, -9.0112000000000009E-10, 1.2088599999999998E-08, 1.2088599999999998E-08, 9.0112000000000009E-10
DataValue, -13.200000000000001, -8.7501000000000006E-10, 2.2964399999999998E-08, 2.2964399999999998E-08, 8.7501000000000006E-10
DataValue, -13, -8.5135000000000006E-10, 4.0864399999999996E-08, 4.0864399999999996E-08, 8.5135000000000006E-10
DataValue, -12.8, -8.2909000000000008E-10, 6.89312E-08, 6.89312E-08, 8.2909000000000008E-10
DataValue, -12.6, -8.0603000000000006E-10, 1.1106E-07, 1.1106E-07, 8.0603000000000006E-10
DataValue, -12.4, -7.8527E-10, 1.7108E-07, 1.7108E-07, 7.8527E-10
DataValue, -12.200000000000001, -7.6226E-10, 2.544E-07, 2.544E-07, 7.6226E-10
DataValue, -12, -7.4144000000000008E-10, 3.644E-07, 3.644E-07, 7.4144000000000008E-10
DataValue, -11.8, -7.2004E-10, 5.0824E-07, 5.0824E-07, 7.2004E-10
DataValue, -11.6, -6.998E-10, 6.8846E-07, 6.8846E-07, 6.998E-10
DataValue, -11.4, -6.7918E-10, 9.1478E-07, 9.1478E-07, 6.7918E-10
DataValue, -11.200000000000001, -6.6055000000000006E-10, 1.1769000000000001E-06, 1.1769000000000001E-06, 6.6055000000000006E-10
DataValue, -11, -6.4029000000000007E-10, 1.5055000000000002E-06, 1.5055000000000002E-06, 6.4029000000000007E-10
DataValue, -10.8, -6.2150000000000008E-10, 1.8874000000000001E-06, 1.8874000000000001E-06, 6.2150000000000008E-10
DataValue, -10.6, -6.023500000000001E-10, 2.3216000000000004E-06, 2.3216000000000004E-06, 6.023500000000001E-10
DataValue, -10.4, -5.8342E-10, 2.8080000000000005E-06, 2.8080000000000005E-06, 5.8342E-10
DataValue, -10.200000000000001, -5.6569E-10, 3.3433000000000002E-06, 3.3433000000000002E-06, 5.6569E-10
DataValue, -10, -5.4837E-10, 3.9226E-06, 3.9226E-06, 5.4837E-10
DataValue, -9.8, -5.3057000000000006E-10, 4.5388000000000005E-06, 4.5388000000000005E-06, 5.3057000000000006E-10
DataValue, -9.6, -5.138E-10, 5.1875000000000007E-06, 5.1875000000000007E-06, 5.138E-10
DataValue, -9.4, -4.9740000000000006E-10, 5.8554000000000007E-06, 5.8554000000000007E-06, 4.9740000000000006E-10
DataValue, -9.2000000000000011, -4.8206E-10, 6.554E-06, 6.554E-06, 4.8206E-10
DataValue, -9, -4.6567E-10, 7.250800000000001E-06, 7.250800000000001E-06, 4.6567E-10
DataValue, -8.8, -4.4997000000000005E-10, 7.9503E-06, 7.9503E-06, 4.4997000000000005E-10
DataValue, -8.6, -4.3460000000000003E-10, 8.6402E-06, 8.6402E-06, 4.3460000000000003E-10
DataValue, -8.4, -4.2002E-10, 9.3332E-06, 9.3332E-06, 4.2002E-10
DataValue, -8.2, -4.0563E-10, 1.00129E-05, 1.00129E-05, 4.0563E-10
DataValue, -8, -3.9167000000000005E-10, 1.0684800000000001E-05, 1.0684800000000001E-05, 3.9167000000000005E-10
DataValue, -7.8, -3.7738000000000005E-10, 1.13048E-05, 1.13048E-05, 3.7738000000000005E-10
DataValue, -7.6000000000000005, -3.641E-10, 1.1904E-05, 1.1904E-05, 3.641E-10
DataValue, -7.4, -3.5141000000000003E-10, 1.2502E-05, 1.2502E-05, 3.5141000000000003E-10
DataValue, -7.2, -3.3879000000000003E-10, 1.3102000000000001E-05, 1.3102000000000001E-05, 3.3879000000000003E-10
DataValue, -7, -3.2617E-10, 1.36E-05, 1.36E-05, 3.2617E-10
DataValue, -6.8, -3.1377000000000004E-10, 1.4146E-05, 1.4146E-05, 3.1377000000000004E-10
DataValue, -6.6000000000000005, -3.0141000000000005E-10, 1.4654E-05, 1.4654E-05, 3.0141000000000005E-10
